waypoint1	waypoint2	distance_m	duration_s
p289	p182	13000213	0
p33	p143	1689553	0
p76	p295	15101029	0
p384	p513	14752029	0
p389	p16	8973405	0
p195	p17	3975039	0
p530	p40	3643001	0
p179	p469	10032856	0
p460	p590	8266215	0
p32	p80	7973595	0
p161	p448	13248397	0
p369	p248	5550231	0
p248	p293	6866111	0
p515	p202	11423864	0
p342	p114	4220485	0
p517	p266	11446008	0
p77	p445	3071896	0
p93	p115	9715465	0
p598	p421	3421425	0
p426	p194	12591815	0
p559	p166	10740400	0
p476	p364	2055602	0
p264	p585	3876365	0
p432	p236	15805603	0
p161	p131	8499888	0
p409	p280	1600518	0
p20	p129	3952412	0
p11	p268	9433722	0
p223	p59	10730945	0
p106	p289	4869698	0
p546	p208	9356825	0
p193	p0	13262121	0
p27	p437	11537935	0
p523	p397	3123845	0
p316	p434	12344868	0
p221	p559	11470749	0
p172	p100	7792050	0
p186	p592	10338781	0
p11	p494	12879800	0
p517	p468	1515723	0
p124	p80	12083897	0
p286	p11	15618680	0
p243	p267	12743801	0
p333	p288	11374745	0
p476	p78	11638799	0
p60	p502	1842634	0
p228	p426	11634456	0
p431	p260	15482771	0
p547	p422	10173339	0
p143	p416	2458204	0
p0	p29	3509956	0
p567	p296	4148369	0
p88	p313	15541742	0
p406	p217	7286582	0
p501	p310	3347208	0
p187	p1	15854377	0
p551	p153	14756609	0
p586	p97	6172512	0
p282	p144	10364922	0
p202	p506	8165598	0
p434	p366	12289958	0
p489	p590	6266978	0
p203	p23	3549147	0
p553	p282	9178607	0
p250	p209	10536361	0
p137	p308	3423366	0
p441	p451	3088516	0
p440	p308	12846632	0
p509	p102	5296631	0
p426	p584	15392889	0
p33	p97	6464920	0
p2	p55	5718992	0
p168	p167	15835039	0
p508	p424	13567946	0
p348	p145	16089348	0
p581	p541	14735939	0
p291	p423	11930723	0
p350	p241	5822635	0
p498	p520	11433029	0
p338	p384	2580067	0
p178	p583	12823504	0
p388	p308	72843	0
p530	p133	10164599	0
p143	p569	10671328	0
p588	p422	1772916	0
p326	p64	10765533	0
p579	p537	6758364	0
p297	p182	8658489	0
p231	p268	1262792	0
p74	p458	821552	0
p115	p71	1756498	0
p240	p109	15449206	0
p105	p586	7729735	0
p39	p470	9635081	0
p401	p195	5052859	0
p408	p454	7566857	0
p477	p201	6254073	0
p286	p414	6459516	0
p118	p459	13485616	0
p362	p108	8678308	0
p142	p447	8893807	0
p290	p505	14296255	0
p483	p537	3300939	0
p529	p423	3097502	0
p275	p212	6581837	0
p89	p281	12006912	0
p69	p219	10349589	0
p544	p482	1433297	0
p354	p114	12246274	0
p138	p53	12488399	0
p351	p38	15515389	0
p207	p404	12463258	0
p483	p548	8244871	0
p589	p551	7847728	0
p331	p461	14639702	0
p98	p522	6234618	0
p402	p534	12103475	0
p325	p512	1595885	0
p46	p554	15303187	0
p385	p313	423312	0
p107	p215	16203	0
p211	p579	7224443	0
p137	p73	5381335	0
p113	p208	5112586	0
p135	p157	9894485	0
p224	p504	11547007	0
p558	p260	13515283	0
p559	p564	15505250	0
p319	p392	7145413	0
p411	p49	763152	0
p198	p283	12617837	0
p305	p188	10422923	0
p440	p510	1588891	0
p292	p129	11340647	0
p306	p223	2890601	0
p192	p288	13607687	0
p374	p205	10070971	0
p282	p569	1154494	0
p565	p144	11596562	0
p63	p215	8744267	0
p433	p345	14980947	0
p488	p566	12239661	0
p265	p260	2071950	0
p577	p546	15686422	0
p490	p511	14664386	0
p91	p463	8974279	0
p13	p78	6237629	0
p531	p251	4672698	0
p368	p525	1502152	0
p9	p194	8030802	0
p19	p209	5284228	0
p594	p70	7784421	0
p424	p85	12890567	0
p63	p365	12371974	0
p74	p321	3790270	0
p563	p321	557046	0
p541	p337	618908	0
p67	p66	14408039	0
p70	p371	15891211	0
p501	p353	462690	0
p7	p23	6072840	0
p157	p443	14768788	0
p13	p87	15073462	0
p178	p457	2535110	0
p113	p521	3151595	0
p387	p205	9213147	0
p298	p133	1894003	0
p349	p529	15648493	0
p119	p541	4507878	0
p482	p347	10599280	0
p377	p257	7772523	0
p409	p337	12001472	0
p168	p176	6914887	0
p254	p477	16019620	0
p509	p317	5359662	0
p361	p229	6942173	0
p547	p336	7120057	0
p149	p570	12182095	0
p231	p466	8374863	0
p425	p177	7958897	0
p233	p231	13102793	0
p145	p441	13714352	0
p566	p330	5110713	0
p596	p540	5003115	0
p143	p100	935279	0
p324	p470	7049270	0
p321	p272	11073129	0
p350	p86	9071091	0
p51	p579	4260019	0
p15	p208	11908147	0
p452	p129	4041474	0
p427	p440	2850782	0
p524	p344	11427486	0
p500	p403	2553439	0
p368	p282	13325085	0
p348	p451	5591231	0
p395	p546	10495535	0
p251	p467	3264164	0
p338	p53	207785	0
p463	p392	15596191	0
p136	p341	3019542	0
p377	p39	11104744	0
p376	p60	4832350	0
p531	p205	2753781	0
p265	p354	2858640	0
p55	p217	1968074	0
p417	p215	4406795	0
p336	p379	12416251	0
p240	p284	2825185	0
p457	p365	7534581	0
p9	p292	8004339	0
p592	p175	9336608	0
p19	p424	991564	0
p33	p407	13934961	0
p174	p434	3439551	0
p88	p100	15105076	0
p584	p34	10585648	0
p244	p235	2227025	0
p589	p113	11320642	0
p27	p543	15497902	0
p171	p380	3221785	0
p413	p401	1278754	0
p461	p189	11918251	0
p304	p598	13444183	0
p365	p378	13520558	0
p74	p468	12842536	0
p582	p429	5663802	0
p217	p227	10872151	0
p578	p22	2296287	0
p292	p14	995409	0
p77	p579	2800085	0
p524	p289	4107231	0
p178	p474	6849591	0
p405	p380	2856057	0
p254	p298	7667879	0
p373	p587	899868	0
p574	p271	7783504	0
p584	p590	9949734	0
p509	p259	14508764	0
p437	p159	6457	0
p440	p23	14124444	0
p222	p346	14184770	0
p331	p129	2605938	0
p438	p414	4176703	0
p10	p540	8870338	0
p324	p389	13874058	0
p559	p572	6260663	0
p171	p155	10895902	0
p113	p460	11625652	0
p0	p469	6743595	0
p590	p599	8303537	0
p538	p489	7903735	0
p162	p570	3960451	0
p0	p27	13436755	0
p64	p151	16006339	0
p218	p490	15156820	0
p460	p271	4290772	0
p184	p422	14836383	0
p439	p110	3075137	0
p478	p591	13200928	0
p423	p507	7681288	0
p598	p555	5662129	0
p433	p503	8697484	0
p13	p451	10428852	0
p523	p526	1009003	0
p338	p268	3742951	0
p489	p470	11695167	0
p293	p80	4970415	0
p439	p547	1433629	0
p460	p524	5877582	0
p225	p297	5139180	0
p27	p4	3876839	0
p505	p452	12738776	0
p181	p53	1001386	0
p122	p470	1704156	0
p147	p78	5417134	0
p392	p245	4345685	0
p502	p562	15639075	0
p533	p393	4163328	0
p568	p421	5630437	0
p502	p593	10188400	0
p444	p505	11322862	0
p333	p410	188506	0
p598	p182	11771179	0
p575	p511	3905877	0
p218	p491	11608918	0
p397	p465	11933291	0
p314	p328	5110779	0
p304	p420	6905063	0
p205	p274	13532816	0
p369	p562	12313962	0
p325	p341	14814612	0
p305	p328	3327813	0
p25	p193	4650886	0
p277	p500	12765345	0
p398	p217	14382691	0
p21	p177	1594788	0
p547	p115	7249539	0
p433	p372	7637577	0
p342	p42	9364532	0
p206	p319	4813558	0
p456	p505	4195453	0
p457	p3	4246601	0
p408	p296	12505730	0
p80	p423	3318511	0
p95	p244	14521336	0
p236	p554	13821953	0
p191	p301	2414487	0
p394	p118	10539763	0
p153	p393	12713838	0
p412	p293	11527237	0
p141	p174	13784803	0
p402	p355	2289810	0
p574	p126	8425249	0
p446	p14	11501209	0
p377	p554	239993	0
p2	p296	5203770	0
p590	p34	7201724	0
p457	p545	15892997	0
p248	p357	9158056	0
p335	p164	190894	0
p231	p339	8605048	0
p136	p151	13137470	0
p325	p285	11109253	0
p483	p88	2819504	0
p384	p200	10494039	0
p267	p364	10375539	0
p137	p278	1286481	0
p186	p225	645885	0
p6	p301	14910839	0
p117	p429	3619821	0
p0	p367	9400677	0
p2	p236	787752	0
p43	p507	4613891	0
p314	p394	5592540	0
p282	p381	12906705	0
p8	p84	7581454	0
p194	p216	14138749	0
p206	p157	6199429	0
p59	p510	14098396	0
p250	p322	12263824	0
p530	p245	532498	0
p491	p340	12890696	0
p395	p599	11903600	0
p395	p52	2661890	0
p195	p79	15368441	0
p580	p120	9634950	0
p438	p510	3877809	0
p51	p53	14001919	0
p294	p217	6611920	0
p583	p177	831243	0
p520	p512	13639195	0
p397	p313	12513767	0
p266	p577	14112012	0
p62	p260	4706750	0
p331	p443	4846723	0
p99	p271	3075738	0
p340	p555	9190266	0
p501	p354	6042648	0
p264	p154	10910945	0
p433	p367	4167982	0
p531	p116	65281	0
p570	p115	11828680	0
p416	p579	9668162	0
p29	p467	11237321	0
p220	p261	14504580	0
p238	p164	3674314	0
p329	p208	1794666	0
p285	p288	8766007	0
p238	p542	7591006	0
p10	p255	8058581	0
p343	p46	5766633	0
p328	p289	11161148	0
p135	p532	5293155	0
p500	p392	6494625	0
p156	p508	5640655	0
p210	p453	1952694	0
p449	p421	7810799	0
p8	p13	10663078	0
p68	p539	6723589	0
p7	p283	3882554	0
p267	p372	15446885	0
p8	p190	184842	0
p395	p551	7683130	0
p505	p297	12814099	0
p360	p37	2174314	0
p77	p21	4713537	0
p131	p261	5816171	0
p483	p114	12226070	0
p163	p151	7844791	0
p323	p281	9608058	0
p142	p51	12947517	0
p64	p102	4012811	0
p449	p569	14895932	0
p431	p497	9821799	0
p190	p146	8613316	0
p333	p214	5239119	0
p49	p252	2961328	0
p359	p345	13774871	0
p179	p38	8593331	0
p229	p15	1871956	0
p27	p528	13749635	0
p489	p252	4077522	0
p73	p526	14629158	0
p175	p543	4065616	0
p358	p113	9027219	0
p170	p398	7692303	0
p243	p450	11014848	0
p243	p52	11922202	0
p284	p506	9971615	0
p441	p506	607380	0
p316	p392	5480525	0
p490	p296	10618635	0
p315	p256	15198463	0
p457	p450	90123	0
p213	p525	13092372	0
p203	p294	14140167	0
p47	p89	6911891	0
p89	p169	565063	0
p299	p225	1657442	0
p541	p437	11621074	0
p366	p195	15646645	0
p213	p524	1779475	0
p243	p582	8205748	0
p77	p268	3984502	0
p163	p343	6803824	0
p516	p385	6192531	0
p264	p449	9690998	0
p530	p238	5956135	0
p68	p290	5237970	0
p254	p339	11824132	0
p83	p284	7014858	0
p154	p111	533139	0
p124	p485	5042640	0
p167	p234	1880897	0
p205	p223	3620403	0
p134	p414	11169670	0
p574	p483	12151392	0
p170	p172	13738921	0
p316	p485	13846181	0
p233	p210	5126916	0
p583	p428	13139483	0
p354	p573	11244692	0
p375	p183	13127675	0
p223	p440	4301178	0
p205	p348	1775905	0
p405	p244	12969077	0
p224	p17	7365101	0
p191	p515	9434882	0
p218	p599	1977102	0
p242	p376	13906809	0
p589	p35	1163445	0
p204	p93	2027910	0
p243	p177	12582706	0
p469	p194	6016761	0
p68	p521	13729417	0
p18	p578	5828300	0
p362	p390	5759152	0
p293	p537	5556723	0
p594	p573	2731559	0
p503	p203	10749014	0
p320	p17	8807487	0
p565	p225	5968151	0
p501	p509	5347829	0
p119	p587	901795	0
p340	p250	11370113	0
p277	p115	2393926	0
p163	p282	9440938	0
p81	p380	12567026	0
p480	p31	116623	0
p453	p311	6991877	0
p557	p128	7831380	0
p256	p484	9076889	0
p563	p158	12208922	0
p581	p213	10251354	0
p360	p175	10820660	0
p3	p135	8034094	0
p69	p193	2519233	0
p210	p482	11020218	0
p200	p165	9000775	0
p532	p86	5864376	0
p468	p576	3115257	0
p8	p205	10001221	0
p358	p563	11565681	0
p33	p62	11506282	0
p552	p137	10572238	0
p292	p479	12744927	0
p341	p121	11230348	0
p522	p41	3606970	0
p140	p489	8724030	0
p126	p226	10483908	0
p398	p465	1451310	0
p82	p0	3619075	0
p575	p261	15639607	0
p418	p247	9577468	0
p206	p430	10439414	0
p233	p398	2045023	0
p404	p318	12647088	0
p63	p591	9794377	0
p134	p563	9647148	0
p228	p188	273978	0
p578	p70	11640496	0
p306	p308	9746454	0
p238	p5	14788117	0
p11	p153	8141770	0
p212	p434	14111799	0
p439	p173	9574764	0
p176	p70	11418707	0
p408	p580	3640489	0
p246	p428	8955382	0
p240	p150	6723815	0
p240	p375	4597043	0
p476	p418	10674162	0
p233	p23	5143495	0
p570	p150	9077488	0
p155	p226	12115783	0
p413	p502	15385534	0
p156	p287	9327048	0
p447	p5	5344181	0
p173	p513	5980556	0
p412	p370	4793795	0
p588	p469	13265863	0
p229	p591	1545253	0
p321	p42	15590656	0
p306	p382	6145550	0
p74	p362	143095	0
p505	p458	11932496	0
p192	p358	6758892	0
p187	p410	1437849	0
p471	p20	8823645	0
p125	p521	11572080	0
p107	p4	13364061	0
p187	p199	3680733	0
p315	p102	3994170	0
p484	p388	10960311	0
p420	p23	7225643	0
p512	p131	13862978	0
p117	p262	13974778	0
p265	p272	13621803	0
p333	p295	6477577	0
p484	p381	7707295	0
p431	p598	1685519	0
p409	p122	9424965	0
p231	p321	14034733	0
p25	p317	12783613	0
p306	p160	11125811	0
p185	p308	1992713	0
p576	p129	11183523	0
p4	p216	1348479	0
p397	p15	13361947	0
p394	p397	14850769	0
p364	p525	5693820	0
p566	p180	6928202	0
p196	p78	13287179	0
p37	p214	13765417	0
p321	p51	14794631	0
p31	p448	12511389	0
p207	p165	8058256	0
p163	p442	2514823	0
p161	p9	12409129	0
p211	p551	10979624	0
p267	p497	190952	0
p348	p318	15053051	0
p68	p504	337066	0
p356	p271	9357844	0
p533	p507	301808	0
p477	p483	10631005	0
p26	p354	2679346	0
p292	p197	8638056	0
p346	p323	3232098	0
p136	p271	3807537	0
p361	p355	11385441	0
p99	p445	7609985	0
p285	p52	6803679	0
p458	p146	9637922	0
p493	p568	12250291	0
p157	p479	860472	0
p26	p15	10686420	0
p394	p552	10680915	0
p343	p19	7618321	0
p180	p436	8356625	0
p231	p5	4599254	0
p366	p300	11540497	0
p361	p92	4716075	0
p453	p388	15701896	0
p290	p128	13961314	0
p92	p414	10260569	0
p248	p335	6911431	0
p376	p365	1644210	0
p0	p63	6321878	0
p550	p466	15921553	0
p99	p302	12385084	0
p77	p217	6109681	0
p245	p97	14145942	0
p80	p209	30097	0
p26	p367	8428416	0
p126	p473	11081355	0
p499	p329	11862559	0
p11	p136	15393596	0
p517	p425	6473013	0
p116	p41	11952556	0
p439	p167	2361806	0
p63	p563	2993732	0
p139	p208	9742016	0
p240	p543	6900729	0
p268	p322	15973072	0
p32	p519	3130662	0
p361	p488	4964397	0
p63	p337	9048666	0
p209	p53	4155451	0
p352	p383	1233635	0
p284	p283	2585923	0
p366	p182	12582577	0
p564	p370	3521502	0
p123	p367	14087643	0
p340	p595	14110008	0
p33	p159	3691659	0
p483	p397	6590377	0
p47	p35	5685248	0
p363	p142	12994359	0
p534	p442	3319682	0
p76	p70	3865828	0
p184	p246	7697361	0
p363	p86	10017925	0
p432	p155	6690673	0
p577	p373	13658174	0
p321	p436	133413	0
p184	p370	13977395	0
p33	p40	11914876	0
p386	p500	10885098	0
p151	p79	14877216	0
p325	p411	4062739	0
p103	p102	8140553	0
p553	p70	4438979	0
p489	p119	3895504	0
p320	p478	11906508	0
p349	p263	2877360	0
p100	p322	6641966	0
p469	p177	6805184	0
p446	p180	704837	0
p316	p40	891326	0
p88	p541	15183057	0
p172	p93	3326637	0
p65	p406	13293546	0
p242	p279	10119893	0
p589	p560	360703	0
p85	p436	3510275	0
p509	p186	586086	0
p263	p245	1022169	0
p163	p55	8207621	0
p433	p224	7394496	0
p419	p428	1200532	0
p569	p195	15716533	0
p411	p59	10555210	0
p224	p391	15961041	0
p412	p108	5790495	0
p242	p566	12394343	0
p215	p35	11636752	0
p336	p571	1486447	0
p304	p303	593618	0
p186	p146	11898035	0
p343	p80	8127018	0
p560	p71	4797569	0
p491	p181	3040120	0
p257	p212	13026162	0
p412	p235	9829358	0
p82	p144	2952298	0
p539	p548	2177944	0
p415	p407	3276931	0
p55	p150	7559861	0
p211	p113	8645483	0
p45	p87	7122039	0
p499	p158	2063682	0
p92	p80	5076069	0
p1	p515	13623207	0
p86	p176	5174157	0
p522	p420	2223280	0
p231	p317	14043629	0
p497	p371	5835847	0
p488	p567	161902	0
p213	p452	14795261	0
p549	p175	10670173	0
p431	p21	14146600	0
p152	p308	9187310	0
p110	p252	7746880	0
p469	p450	11465961	0
p457	p74	7467143	0
p506	p84	14201481	0
p545	p371	6767811	0
p61	p399	4302672	0
p104	p226	7015962	0
p122	p506	1847817	0
p526	p536	15063241	0
p162	p399	2380487	0
p327	p548	8763932	0
p585	p247	14320460	0
p30	p428	10730519	0
p342	p429	2277670	0
p257	p84	5013503	0
p386	p279	7040234	0
p432	p526	11152120	0
p291	p165	5740366	0
p493	p303	2705806	0
p60	p578	1777085	0
p169	p449	7360508	0
p25	p494	9620156	0
p26	p336	10874816	0
p170	p435	13352239	0
p376	p298	12327525	0
p129	p407	8380756	0
p534	p428	11602579	0
p277	p431	15279615	0
p310	p504	5947343	0
p520	p35	15120074	0
p321	p22	7964230	0
p89	p436	10693326	0
p11	p565	6213440	0
p63	p366	15826016	0
p459	p357	6278063	0
p310	p216	1357185	0
p192	p391	5532233	0
p350	p450	12713742	0
p179	p212	4301878	0
p538	p573	16001953	0
p451	p96	13817175	0
p211	p412	6440330	0
p457	p458	726758	0
p368	p187	11943787	0
p154	p453	9227624	0
p77	p20	304651	0
p161	p212	10089397	0
p230	p485	8469636	0
p435	p66	1615221	0
p113	p221	8622421	0
p54	p482	4646167	0
p219	p473	9258144	0
p211	p578	3809878	0
p541	p78	5889431	0
p444	p80	14017969	0
p440	p183	14356950	0
p212	p383	10084098	0
p45	p200	11684574	0
p550	p348	3061474	0
p368	p481	71762	0
p493	p135	2934453	0
p566	p107	9618416	0
p222	p550	12135483	0
p426	p267	11788352	0
p543	p297	1140734	0
p298	p238	2708688	0
p468	p67	10605477	0
p351	p425	10250083	0
p567	p429	13032230	0
p362	p335	1118223	0
p523	p527	5738635	0
p83	p89	4006933	0
p69	p577	9320459	0
p456	p459	4935493	0
p488	p197	10786262	0
p325	p297	14290116	0
p161	p561	5272682	0
p10	p246	9302032	0
p322	p234	8472363	0
p430	p250	5130465	0
p527	p280	13949958	0
p312	p279	9019822	0
p463	p481	9893890	0
p77	p365	7528507	0
p184	p245	13387181	0
p45	p546	4435134	0
p127	p413	14265737	0
p220	p1	1447141	0
p107	p345	5783891	0
p134	p269	10156795	0
p135	p150	12402354	0
p299	p404	2080672	0
p413	p339	8123494	0
p444	p109	13826516	0
p267	p562	3789810	0
p435	p300	7855819	0
p154	p190	11805008	0
p517	p447	5755372	0
p249	p160	3347004	0
p411	p537	7920178	0
p207	p504	10736225	0
p292	p582	2086384	0
p228	p148	11838270	0
p409	p407	8843329	0
p134	p108	2636842	0
p249	p31	9002104	0
p546	p451	11539108	0
p185	p159	6779440	0
p352	p189	5730698	0
p595	p479	1054302	0
p213	p212	12989902	0
p55	p336	8290840	0
p488	p223	10871079	0
p516	p437	274131	0
p468	p554	4741431	0
p441	p449	5935138	0
p400	p199	7983993	0
p154	p393	4874309	0
p456	p390	12615671	0
p94	p65	2472606	0
p119	p585	4923692	0
p410	p598	8192554	0
p497	p224	1530651	0
p374	p138	12665686	0
p331	p84	9455100	0
p276	p275	4557366	0
p366	p270	3492569	0
p282	p470	4915547	0
p248	p152	8053275	0
p117	p536	5328638	0
p163	p467	10005005	0
p152	p334	6410241	0
p438	p419	1355919	0
p47	p104	8719319	0
p503	p479	4156988	0
p291	p527	13482428	0
p476	p525	8150780	0
p213	p422	14218498	0
p460	p526	15828226	0
p425	p234	1668037	0
p505	p159	11660133	0
p401	p12	2993937	0
p318	p102	12573505	0
p143	p58	15543755	0
p47	p514	6037851	0
p592	p512	13852651	0
p32	p509	11730111	0
p262	p357	15979589	0
p156	p478	3621356	0
p390	p282	522330	0
p545	p585	1673186	0
p215	p78	1084173	0
p434	p345	3400044	0
p232	p500	3622935	0
p293	p295	6764388	0
p34	p421	5582769	0
p354	p28	9424086	0
p539	p160	14104722	0
p113	p391	13175191	0
p400	p231	3679967	0
p338	p51	16069770	0
p420	p301	11370027	0
p251	p86	13524961	0
p496	p584	6164093	0
p247	p35	16085928	0
p402	p151	6031075	0
p501	p538	8521563	0
p275	p469	2859857	0
p517	p78	12385535	0
p363	p322	2920268	0
p386	p121	11557777	0
p591	p97	6673346	0
p157	p27	4574860	0
p193	p373	5242562	0
p483	p176	4637735	0
p503	p297	11717025	0
p83	p165	9550004	0
p581	p311	626849	0
p331	p464	7017241	0
p481	p375	2759510	0
p545	p471	10601868	0
p341	p283	8829981	0
p232	p546	5364552	0
p178	p440	11199762	0
p473	p40	21478	0
p20	p392	15223389	0
p62	p388	12577455	0
p372	p302	3721300	0
p272	p423	10961917	0
p330	p273	10127484	0
p277	p270	12607659	0
p220	p337	748095	0
p238	p247	12227942	0
p213	p441	14582233	0
p457	p201	2579125	0
p271	p335	5208713	0
p592	p303	13986565	0
p491	p527	7894398	0
p23	p209	3476042	0
p380	p164	12102268	0
p98	p68	10084644	0
p372	p415	11633868	0
p299	p372	1793396	0
p457	p103	1795764	0
p134	p50	5974965	0
p527	p579	11207185	0
p217	p200	9666095	0
p415	p158	7445578	0
p286	p401	8005630	0
p284	p85	9369094	0
p262	p289	1775464	0
p11	p297	3924541	0
p39	p103	378831	0
p437	p120	15455121	0
p304	p153	11958506	0
p351	p203	10550954	0
p168	p579	6418594	0
p489	p110	8678368	0
p65	p366	12339196	0
p89	p410	3881372	0
p21	p308	13723137	0
p54	p386	15222789	0
p154	p345	4286646	0
p578	p370	10300111	0
p284	p349	14279230	0
p415	p17	10363641	0
p462	p231	14965596	0
p409	p253	6078107	0
p467	p176	14346139	0
p368	p272	14086590	0
p98	p53	11939666	0
p342	p224	14825412	0
p142	p35	1081566	0
p395	p15	14527448	0
p291	p27	6320098	0
p541	p273	9041504	0
p255	p389	15633030	0
p286	p59	677353	0
p368	p555	4023454	0
p232	p473	4489805	0
p579	p5	12318741	0
p558	p205	8050048	0
p218	p279	12392270	0
p87	p451	2334988	0
p109	p262	15168889	0
p342	p564	3692072	0
p119	p555	12980546	0
p415	p591	740055	0
p26	p311	8532029	0
p36	p599	4344369	0
p30	p13	12656608	0
p476	p541	15710070	0
p156	p484	6287029	0
p529	p230	4866875	0
p400	p176	15948302	0
p583	p70	2776648	0
p507	p129	15847998	0
p240	p322	9611674	0
p0	p199	6840715	0
p573	p146	2396480	0
p211	p152	10180919	0
p567	p585	6768860	0
p467	p548	14553623	0
p192	p256	8355288	0
p273	p518	6216116	0
p501	p340	13039402	0
p137	p36	3364303	0
p400	p214	13849724	0
p192	p547	9038612	0
p127	p506	14943013	0
p520	p365	4768799	0
p441	p97	15263450	0
p351	p518	13496682	0
p325	p129	14880101	0
p501	p84	14281820	0
p49	p524	816069	0
p243	p576	9210156	0
p90	p550	10810676	0
p385	p223	9260878	0
p254	p214	5122216	0
p586	p245	8834969	0
p257	p177	5758773	0
p386	p268	14456557	0
p400	p266	6661983	0
p329	p443	12737620	0
p498	p249	11695966	0
p99	p204	3895372	0
p218	p190	865948	0
p331	p471	6495800	0
p457	p492	12704819	0
p477	p541	3938817	0
p173	p195	15901506	0
p291	p155	6236589	0
p374	p357	3344668	0
p306	p66	6215326	0
p92	p579	7788862	0
p275	p512	14135723	0
p276	p414	15046400	0
p63	p385	4709489	0
p304	p585	15402016	0
p75	p415	3780850	0
p523	p351	4041852	0
p274	p507	12561244	0
p233	p9	13743861	0
p26	p469	7847037	0
p258	p182	14112489	0
p111	p263	5001034	0
p286	p386	9564342	0
p492	p336	5064027	0
p266	p594	5107775	0
p580	p375	12758053	0
p10	p364	10746634	0
p224	p226	15366934	0
p112	p85	2153429	0
p249	p223	13394054	0
p125	p245	12099018	0
p248	p354	3925593	0
p210	p123	1211647	0
p205	p48	8886760	0
p442	p323	14597613	0
p64	p296	3951508	0
p157	p319	4916483	0
p577	p80	11288888	0
p430	p177	2734237	0
p90	p537	427064	0
p211	p295	4595707	0
p519	p146	10776901	0
p139	p203	8030265	0
p469	p174	9089699	0
p549	p540	7097021	0
p536	p345	15192121	0
p577	p569	11773580	0
p157	p564	5701770	0
p106	p209	8215248	0
p488	p328	8250346	0
p292	p319	11557995	0
p445	p231	2470928	0
p561	p278	11142530	0
p14	p195	15955609	0
p525	p147	8316789	0
p331	p579	6288237	0
p307	p576	14346715	0
p556	p108	687130	0
p104	p433	13171648	0
p575	p294	14514638	0
p108	p470	348222	0
p193	p124	7905926	0
p62	p152	15854280	0
p52	p128	3659218	0
p39	p150	2155924	0
p508	p320	8288092	0
p189	p48	891013	0
p460	p121	12817836	0
p253	p34	6483122	0
p544	p173	9753088	0
p574	p263	14821542	0
p34	p313	5714455	0
p204	p177	10600034	0
p279	p208	11892006	0
p419	p79	13013579	0
p140	p173	8709323	0
p166	p150	13686454	0
p596	p250	5745087	0
p518	p114	10143534	0
p110	p222	13627197	0
p545	p389	12577015	0
p230	p216	4401361	0
p490	p175	7832464	0
p89	p519	11030714	0
p60	p160	8404659	0
p185	p281	5146504	0
p385	p515	5808498	0
p431	p44	14010452	0
p265	p554	7568122	0
p47	p455	10773308	0
p148	p388	4079226	0
p174	p133	15435803	0
p144	p153	12304849	0
p187	p357	4223182	0
p423	p536	1935071	0
p424	p407	5328574	0
p325	p317	6598202	0
p403	p180	2710844	0
p396	p423	2203434	0
p111	p212	10986500	0
p590	p41	1008297	0
p202	p37	3450885	0
p77	p533	6666250	0
p119	p58	11426124	0
p589	p237	3580770	0
p199	p108	11958360	0
p33	p306	12512907	0
p347	p540	6170430	0
p413	p281	13166381	0
p61	p224	10178917	0
p461	p416	2112406	0
p10	p190	4733346	0
p384	p35	11330451	0
p10	p269	14530752	0
p265	p529	9953899	0
p544	p512	10111173	0
p36	p194	8077774	0
p56	p5	8184454	0
p431	p196	13690370	0
p317	p270	11586231	0
p286	p96	342470	0
p47	p470	10898704	0
p373	p414	11834566	0
p30	p355	12538804	0
p185	p207	3979243	0
p496	p200	10483362	0
p240	p547	2692513	0
p89	p97	3416560	0
p63	p398	6811599	0
p43	p100	5031439	0
p99	p147	12172167	0
p436	p357	8110064	0
p391	p421	3008577	0
p438	p465	7161719	0
p332	p570	13425366	0
p152	p562	4340503	0
p18	p425	10007034	0
p501	p331	2738094	0
p135	p420	9038479	0
p368	p236	14598427	0
p470	p335	11141220	0
p431	p421	13290949	0
p119	p106	6758057	0
p291	p575	1252438	0
p148	p410	15906977	0
p16	p66	4781341	0
p56	p402	7100547	0
p343	p320	4485796	0
p438	p328	12154229	0
p107	p347	11002497	0
p580	p320	3620187	0
p339	p13	14990055	0
p293	p578	5658170	0
p55	p492	7337205	0
p157	p425	13649613	0
p180	p495	11280279	0
p232	p540	5114659	0
p449	p271	13223895	0
p523	p319	12717261	0
p210	p335	12059910	0
p358	p432	2045505	0
p161	p209	4292480	0
p552	p208	5695590	0
p363	p414	9483131	0
p286	p23	7245780	0
p374	p150	4984522	0
p358	p131	7235584	0
p127	p136	9270021	0
p481	p146	16003236	0
p134	p507	7949924	0
p228	p591	10195683	0
p401	p122	5169272	0
p538	p354	13458718	0
p439	p294	8726042	0
p553	p79	14422393	0
p168	p535	11703336	0
p527	p435	16055963	0
p220	p227	5116735	0
p581	p320	877313	0
p220	p93	1740383	0
p451	p208	11673730	0
p482	p423	3946245	0
p317	p22	5203338	0
p275	p528	13097776	0
p211	p576	6169887	0
p572	p235	12017508	0
p184	p356	14115202	0
p155	p209	3230224	0
p395	p420	10581653	0
p439	p132	8823702	0
p327	p486	13188510	0
p107	p57	15528466	0
p422	p543	12087017	0
p11	p96	960755	0
p358	p369	8886363	0
p589	p324	9787337	0
p46	p234	2725021	0
p140	p451	5019377	0
p65	p405	10421596	0
p27	p202	12048568	0
p317	p177	397602	0
