waypoint1	waypoint2	distance_m	duration_s
p27	p34	9468745	0
p19	p34	293387	0
p47	p29	13744316	0
p49	p17	13519553	0
p19	p30	13337298	0
p52	p35	15099769	0
p52	p34	14933683	0
p10	p17	11624939	0
p8	p50	13657816	0
p39	p20	14160670	0
p2	p23	1929472	0
p33	p59	2435746	0
p0	p7	14450518	0
p33	p42	5261033	0
p18	p16	15425352	0
p13	p53	14223773	0
p19	p38	473315	0
p46	p14	12357691	0
p45	p42	12690840	0
p11	p33	1202165	0
p18	p24	3108803	0
p57	p17	14196940	0
p25	p4	618204	0
p37	p4	8231668	0
p32	p39	11653511	0
p51	p34	6824496	0
p54	p52	324578	0
p54	p14	11752677	0
p42	p59	1530161	0
p27	p28	4131755	0
p41	p48	3660426	0
p54	p49	11485634	0
p45	p52	4405990	0
p27	p14	1251587	0
p1	p58	11826225	0
p24	p52	15983616	0
p10	p24	6480054	0
p21	p7	14757310	0
p2	p29	13432500	0
p12	p39	4256371	0
p31	p37	13322885	0
p39	p49	8053648	0
p29	p4	15647600	0
p47	p44	7069978	0
p3	p30	10286131	0
p3	p42	1026399	0
p12	p1	9310554	0
p23	p22	10603708	0
p3	p40	11465398	0
p8	p59	6103865	0
p36	p40	7401039	0
p20	p22	14431195	0
p32	p5	6216787	0
p15	p49	8211968	0
p25	p20	8838120	0
p19	p5	493156	0
p18	p56	9207630	0
p24	p0	15385497	0
p19	p1	1636726	0
p31	p39	2589178	0
p54	p21	8244934	0
p11	p41	13286171	0
p8	p35	8062118	0
p24	p44	7868576	0
p56	p14	11631867	0
p14	p41	8476063	0
p44	p13	2616350	0
p50	p7	12122070	0
p26	p52	15127245	0
p35	p17	12052996	0
p19	p42	12022348	0
p48	p5	7574544	0
p27	p5	2325181	0
p38	p45	6930069	0
p54	p33	6960497	0
p57	p28	1502142	0
p36	p17	7678246	0
p19	p46	14850056	0
p12	p48	5027793	0
p0	p35	4129338	0
p8	p14	14062849	0
p44	p43	8379375	0
p20	p5	1447986	0
p47	p56	14628636	0
p4	p22	8780706	0
p36	p4	927747	0
p54	p36	13880406	0
p26	p37	7914056	0
p36	p35	10962046	0
p28	p59	2487764	0
p47	p17	13027768	0
p38	p44	10016015	0
p29	p23	14555233	0
p19	p50	2901117	0
p25	p29	10994478	0
p25	p0	15553804	0
p13	p20	11924112	0
p19	p16	2023752	0
p54	p19	3831107	0
p2	p49	12982003	0
p30	p15	3024707	0
p43	p41	5980299	0
p50	p14	10650322	0
p32	p16	7828418	0
p0	p44	15660008	0
p46	p27	1489595	0
p12	p34	1851657	0
p59	p40	7215656	0
p58	p34	6507581	0
p58	p53	6356825	0
p11	p52	11341839	0
p18	p34	7756972	0
p25	p35	6006451	0
p26	p22	7299270	0
p55	p48	8723600	0
p11	p56	15749154	0
p56	p57	11099790	0
p15	p59	10390516	0
p43	p7	3009338	0
p6	p49	15621529	0
p46	p57	335533	0
p4	p5	4432686	0
p2	p43	9428367	0
p1	p9	13028903	0
p42	p35	3643935	0
p3	p14	6242086	0
p2	p50	180187	0
p59	p5	4185118	0
p13	p5	625620	0
p32	p24	6819921	0
p55	p50	12738796	0
p25	p24	5247675	0
p3	p56	7806895	0
p51	p59	10745272	0
p27	p44	1261310	0
p1	p52	6160058	0
p0	p52	12003427	0
p27	p59	7799926	0
p42	p17	8130382	0
p8	p41	7699777	0
p14	p5	8567649	0
p50	p20	12607658	0
p27	p40	9188791	0
p18	p26	11753675	0
p45	p37	318529	0
p53	p48	11525248	0
p31	p22	12851349	0
p58	p40	4866439	0
p1	p51	10346674	0
p44	p42	13257977	0
p8	p53	7030502	0
p0	p6	11295985	0
p45	p31	15484741	0
p11	p17	8254611	0
p13	p48	6739165	0
p44	p39	10116127	0
p13	p7	7012291	0
p9	p59	2518653	0
p33	p41	12426563	0
p55	p57	10376023	0
p19	p28	2882077	0
p14	p28	2556038	0
p14	p53	12363101	0
p51	p41	5388319	0
p32	p53	11013892	0
p34	p40	15700567	0
p50	p17	5655148	0
p53	p17	8372212	0
p44	p1	2699201	0
p10	p59	1639893	0
p20	p34	12696567	0
p19	p20	8453814	0
p18	p15	9836894	0
p54	p13	13744905	0
p26	p50	15833851	0
p31	p17	14611803	0
p14	p59	9440981	0
p3	p9	4722713	0
p38	p41	264946	0
p43	p20	9975836	0
p0	p41	12966080	0
p19	p36	7733411	0
p47	p5	449722	0
p25	p43	10258110	0
p25	p7	10706714	0
p18	p8	6533076	0
p2	p31	7815807	0
p2	p54	10816250	0
p32	p19	4298086	0
p26	p4	5666678	0
p58	p23	10053511	0
p24	p6	2194055	0
p55	p38	9602619	0
p30	p34	11377233	0
p14	p35	412624	0
p57	p9	10087930	0
p11	p7	7290013	0
p31	p23	15740366	0
p18	p52	9212489	0
p55	p39	8432445	0
p13	p17	15828624	0
p32	p42	6788921	0
p12	p51	3867124	0
p57	p53	6673360	0
p56	p31	4520854	0
p46	p53	14458962	0
p44	p26	3125997	0
p12	p53	8484857	0
p6	p23	6681549	0
p46	p31	13260492	0
p31	p21	2481520	0
p46	p55	13930434	0
p41	p40	8283414	0
p43	p36	3665611	0
p10	p12	6084765	0
p52	p4	6789552	0
p8	p21	1166009	0
p11	p37	9820703	0
p10	p44	4096763	0
p12	p9	3491332	0
p24	p14	4129332	0
p1	p4	11108764	0
p20	p35	7878584	0
p0	p34	455353	0
p2	p21	3774604	0
p46	p52	3008028	0
p59	p49	11536804	0
p55	p5	2837953	0
p39	p4	907509	0
p31	p5	14831355	0
p16	p5	6473999	0
p32	p29	12197878	0
p55	p1	6808138	0
p19	p7	4160306	0
p52	p5	1124896	0
p3	p16	11646205	0
p48	p35	6261076	0
p57	p22	15306606	0
p42	p4	12648712	0
p3	p19	13370345	0
p21	p37	10134915	0
p28	p52	10778628	0
p21	p34	8736257	0
p2	p25	3698283	0
p46	p26	10755324	0
p44	p53	11568419	0
p12	p43	12037168	0
p55	p31	13751444	0
p57	p14	11892304	0
p24	p59	8908756	0
p54	p53	6594494	0
p52	p40	3114436	0
p33	p17	14153852	0
p29	p22	4448148	0
p26	p39	145535	0
p16	p40	420682	0
p8	p58	7823806	0
p19	p49	13510727	0
p37	p41	5647769	0
p19	p40	7588098	0
p21	p22	1132252	0
p25	p47	12130063	0
p59	p52	9653888	0
p42	p40	16032349	0
p15	p28	1505293	0
p18	p11	13586105	0
p9	p41	12970305	0
p10	p6	8229986	0
p0	p17	13614406	0
p10	p39	9539671	0
p32	p8	9970991	0
p2	p57	11049444	0
p9	p6	11190483	0
p46	p5	9207208	0
p18	p19	9784011	0
p41	p5	77321	0
p7	p37	11761253	0
p37	p22	13142711	0
p25	p22	8168731	0
p27	p39	1165372	0
p10	p5	6447074	0
p2	p0	1988245	0
p11	p44	13054502	0
p39	p17	1376977	0
p0	p59	4239209	0
p44	p40	8791861	0
p1	p43	10640015	0
p54	p39	15637075	0
p47	p53	11453577	0
p59	p48	8016398	0
p9	p43	12219160	0
p44	p36	5931190	0
p46	p20	4178155	0
p12	p58	6290463	0
p15	p51	2623375	0
p36	p20	8217103	0
p6	p5	8103002	0
p9	p52	5015000	0
p10	p26	9644914	0
p43	p40	4942029	0
p37	p53	11605012	0
p29	p20	14788690	0
p58	p52	446	0
p8	p30	2800327	0
p13	p4	13263805	0
p0	p16	4723708	0
p1	p14	247950	0
p35	p22	12551273	0
p32	p27	14544439	0
p8	p9	13646452	0
p27	p48	2885854	0
p50	p29	3909648	0
p11	p58	10040963	0
p3	p34	1318986	0
p55	p13	11213348	0
p18	p45	1171243	0
p35	p5	9824268	0
p7	p53	14368088	0
p25	p42	10718270	0
p9	p15	8899106	0
p47	p50	2387421	0
p1	p49	3327008	0
p36	p5	7440880	0
p21	p42	7679537	0
p45	p14	9506682	0
p33	p45	15034874	0
p56	p53	7968848	0
p55	p17	5914553	0
p43	p22	10379200	0
p33	p46	6463459	0
p9	p50	10756569	0
p46	p43	11376161	0
p32	p48	15946004	0
p10	p15	8709622	0
p39	p59	10882361	0
p19	p23	4224280	0
p32	p57	4615108	0
p44	p29	14460149	0
p55	p20	14464615	0
p18	p59	3125368	0
p31	p15	9990101	0
p18	p13	12627732	0
p52	p17	3272686	0
p14	p15	4884780	0
p12	p21	6799309	0
p19	p27	1199700	0
p46	p21	15302081	0
p59	p41	9780236	0
p13	p36	15096522	0
p12	p23	3000270	0
p12	p44	6136634	0
p24	p16	4537474	0
p52	p41	12615554	0
p46	p29	13603848	0
p10	p13	9603400	0
p54	p8	11375163	0
p2	p18	14751827	0
p58	p41	15581267	0
p18	p33	11996407	0
p38	p7	15801433	0
p7	p34	12445469	0
p51	p22	13534894	0
p25	p48	10270667	0
p36	p51	13787456	0
p44	p37	11804309	0
p18	p58	4951000	0
p47	p1	11934364	0
p32	p4	2465670	0
p11	p22	7569774	0
p7	p40	10948659	0
p25	p11	10694643	0
p18	p5	7498783	0
p29	p5	14927069	0
p58	p42	8823818	0
p56	p50	14562075	0
p10	p50	11443118	0
p46	p37	708511	0
p32	p55	233931	0
p26	p59	3401194	0
p20	p41	15586044	0
p19	p4	6765084	0
p7	p48	356269	0
p24	p41	7694830	0
p47	p8	8113378	0
p25	p45	3992781	0
p30	p7	10910781	0
p8	p56	6893538	0
p54	p22	6822505	0
p28	p42	14962195	0
p10	p49	7515652	0
p29	p14	3076148	0
p2	p11	6781969	0
p7	p23	9512155	0
p44	p28	8759908	0
p47	p54	12463979	0
p3	p52	4754651	0
p19	p39	12784991	0
p24	p28	2978037	0
p18	p25	3237297	0
p27	p50	2059023	0
p56	p1	6843733	0
p6	p40	5416565	0
p24	p15	14033565	0
p38	p57	10383613	0
p6	p15	12703263	0
p0	p58	14593116	0
p7	p42	1917511	0
p37	p5	5169750	0
p46	p48	8693174	0
p22	p17	7245798	0
p56	p43	8582148	0
p10	p43	3072588	0
p57	p43	15066028	0
p50	p59	12783937	0
p55	p49	4297954	0
p47	p19	4500856	0
p20	p52	12492566	0
p11	p42	12030590	0
p18	p39	2557425	0
p38	p35	14922094	0
p9	p48	9005808	0
p31	p49	10989053	0
p32	p52	3069980	0
p55	p14	14220743	0
p56	p42	7367897	0
p9	p26	13338416	0
p45	p17	8150257	0
p4	p35	8857141	0
p44	p9	12513737	0
p10	p55	11504166	0
p24	p34	9024213	0
p54	p41	3211550	0
p13	p22	20748	0
p54	p7	13429528	0
p2	p32	265386	0
p12	p5	1545400	0
p45	p13	15496866	0
p8	p45	8075048	0
p18	p55	5041033	0
p52	p48	5285140	0
p49	p5	2413743	0
p38	p14	5842052	0
p12	p37	14488805	0
p45	p4	14219228	0
p12	p26	4783772	0
p27	p56	11658404	0
p39	p37	8956439	0
p44	p51	937703	0
p32	p58	2099364	0
p0	p15	345496	0
p18	p4	14494681	0
p24	p58	4525484	0
p24	p51	13139462	0
p2	p17	12443833	0
p39	p29	9361272	0
p27	p31	8676086	0
p6	p59	12842538	0
p15	p48	4308752	0
p10	p36	7129620	0
p46	p49	15890801	0
p45	p36	696125	0
p9	p39	13441561	0
p18	p20	12817017	0
p27	p23	15060708	0
p10	p46	12462209	0
p42	p41	6889397	0
p43	p52	14026357	0
p47	p57	12808511	0
p19	p43	13084630	0
p47	p22	5164269	0
p14	p52	6801238	0
p30	p53	11844573	0
p54	p48	1133086	0
p26	p41	13104605	0
p10	p23	9774745	0
p7	p52	15738341	0
p33	p34	9438783	0
p25	p14	2832136	0
p56	p4	9915850	0
p2	p37	7457813	0
p46	p51	6119051	0
p29	p17	4196129	0
p19	p55	13996683	0
p1	p31	1787977	0
p19	p13	8495634	0
p19	p59	5983831	0
p25	p32	2014350	0
p1	p15	13055391	0
p26	p28	1747921	0
p11	p13	10635003	0
p54	p28	1243743	0
p46	p22	2694104	0
p18	p47	11850863	0
p46	p34	6858582	0
p56	p29	8110467	0
p10	p29	13783122	0
p39	p15	464299	0
p55	p23	825175	0
p29	p52	6691044	0
p50	p21	2285134	0
p38	p53	13317490	0
p50	p41	10712017	0
p46	p4	317090	0
p55	p27	11400696	0
p10	p28	1384027	0
p56	p28	3259632	0
p42	p22	6543650	0
p25	p17	14974051	0
p38	p49	13143978	0
p25	p27	370652	0
p10	p33	11311345	0
p8	p6	12031255	0
p47	p42	14196965	0
p30	p22	9926723	0
p39	p22	8123825	0
p30	p40	12528475	0
p31	p43	5927518	0
p34	p48	12152735	0
p7	p41	4869103	0
p28	p17	11082946	0
p10	p58	12544374	0
p2	p35	14244670	0
p1	p22	3411049	0
p54	p58	3357007	0
p24	p37	6662116	0
p24	p50	1680803	0
p47	p3	11812198	0
p44	p59	15894717	0
p45	p34	8788782	0
p3	p45	6859853	0
p59	p35	5629202	0
p9	p23	13184259	0
p32	p6	1480311	0
p42	p5	7496330	0
p2	p14	6911903	0
p16	p35	12364836	0
p39	p23	11049382	0
p26	p15	13537246	0
p46	p23	2443037	0
p44	p41	5479795	0
p55	p56	5601444	0
p47	p46	8995002	0
p55	p4	2732831	0
p10	p51	1032264	0
p56	p51	6748679	0
p31	p58	5950002	0
p32	p12	13264560	0
p1	p28	8048772	0
p3	p1	962260	0
p57	p42	3918923	0
p47	p31	15295125	0
p50	p40	3883545	0
p45	p48	2281245	0
p8	p4	1887311	0
p45	p22	6762852	0
p10	p30	1305565	0
p58	p6	209211	0
p18	p22	1198227	0
p33	p52	7768901	0
p33	p51	11108004	0
p47	p38	10744124	0
p47	p9	225673	0
p38	p36	11315061	0
p30	p4	7935627	0
p2	p51	2713080	0
p38	p56	8344130	0
p9	p21	13063660	0
p43	p17	12241051	0
p19	p33	2960981	0
p47	p58	5037527	0
p47	p4	6477848	0
p50	p4	8676884	0
p21	p6	13213261	0
p32	p20	4741565	0
p14	p22	2152105	0
p25	p54	546561	0
p38	p34	10598190	0
p11	p5	3533871	0
p43	p51	7964725	0
p38	p28	3772091	0
p39	p28	101113	0
p45	p53	4569779	0
p25	p13	11112796	0
p50	p35	12421520	0
p0	p56	7694780	0
p31	p59	12265484	0
p10	p1	2250399	0
p29	p37	3532718	0
p47	p30	10505305	0
p24	p17	12933784	0
p46	p38	13044670	0
p18	p41	6915120	0
p13	p26	13227098	0
p18	p7	10707734	0
p56	p22	1988520	0
p11	p14	8827747	0
p27	p37	8576467	0
p56	p40	14415085	0
p12	p40	9842266	0
p18	p53	1080334	0
p10	p11	10562762	0
