waypoint1	waypoint2	distance_m	duration_s
p19	p43	1383072	0
p69	p12	850139	0
p57	p66	4644032	0
p25	p36	9562003	0
p33	p29	1389482	0
p6	p48	8305408	0
p55	p63	12191602	0
p9	p37	6146826	0
p57	p40	14305208	0
p67	p49	7498389	0
p54	p44	3634719	0
p44	p20	4407033	0
p36	p21	7208357	0
p27	p62	3875478	0
p54	p45	5115922	0
p39	p40	1233436	0
p33	p27	13812851	0
p55	p43	8225596	0
p30	p28	9218676	0
p24	p33	12663308	0
p42	p48	6501386	0
p44	p17	7866971	0
p21	p35	9944129	0
p11	p49	3388817	0
p47	p34	15624343	0
p32	p21	10072783	0
p58	p4	961443	0
p34	p22	14540216	0
p24	p22	16030421	0
p2	p68	10765947	0
p26	p34	6885572	0
p47	p41	8450673	0
p25	p23	5372164	0
p37	p23	10212809	0
p62	p64	7696631	0
p18	p9	10496022	0
p36	p41	1017971	0
p60	p4	1082050	0
p66	p35	5919617	0
p67	p17	13532025	0
p49	p16	5319207	0
p60	p44	13991348	0
p26	p16	12373022	0
p3	p8	395536	0
p11	p50	12442965	0
p57	p39	4350846	0
p32	p0	3265698	0
p18	p29	15145654	0
p56	p36	8411831	0
p56	p49	5112096	0
p36	p53	7183481	0
p20	p51	3067599	0
p36	p15	3401491	0
p44	p4	15611504	0
p61	p23	1466906	0
p3	p55	7096097	0
p44	p66	7276054	0
p47	p48	7816847	0
p68	p15	1292751	0
p61	p27	10206962	0
p0	p45	9237392	0
p25	p59	15336626	0
p28	p67	5944782	0
p58	p36	753229	0
p8	p22	6843081	0
p69	p9	4246129	0
p58	p20	6124766	0
p30	p51	15635371	0
p48	p40	7576748	0
p2	p6	65728	0
p18	p12	15562619	0
p45	p64	14640910	0
p26	p62	8094044	0
p0	p22	1216822	0
p23	p53	13290890	0
p69	p39	4195478	0
p33	p8	5401289	0
p3	p64	9681674	0
p24	p9	14264356	0
p55	p40	3213526	0
p10	p54	9868215	0
p27	p58	374113	0
p19	p58	1743804	0
p46	p34	6381629	0
p46	p41	4669040	0
p19	p51	6692251	0
p14	p40	8024629	0
p60	p66	7395451	0
p0	p12	4658133	0
p14	p42	217749	0
p30	p14	11612982	0
p33	p30	14416637	0
p67	p48	3369498	0
p50	p48	15083349	0
p42	p53	12186235	0
p13	p65	9706962	0
p41	p4	15895927	0
p46	p0	3875818	0
p27	p26	4889183	0
p14	p48	8871200	0
p68	p28	1137000	0
p38	p52	5689055	0
p29	p53	11654516	0
p20	p28	14947992	0
p29	p15	524624	0
p69	p34	566677	0
p14	p23	13743378	0
p1	p16	8660713	0
p19	p29	10664013	0
p50	p49	11511851	0
p25	p50	14302914	0
p69	p15	7012329	0
p69	p30	13358981	0
p6	p22	5640304	0
p0	p53	9690717	0
p67	p23	2680812	0
p36	p28	12814784	0
p51	p67	2376154	0
p54	p59	15126685	0
p58	p29	4531942	0
p18	p23	8818018	0
p45	p41	16065957	0
p47	p26	6772666	0
p61	p4	4420894	0
p18	p64	2950317	0
p25	p9	8014323	0
p60	p26	16092420	0
p0	p9	11810811	0
p60	p52	9712389	0
p7	p17	12149426	0
p62	p6	10911944	0
p3	p50	2632476	0
p32	p41	14121262	0
p65	p16	604543	0
p32	p1	9373347	0
p11	p27	16172	0
p12	p28	13878764	0
p39	p51	518305	0
p46	p60	7152138	0
p25	p31	15628721	0
p57	p26	6950114	0
p0	p49	10856047	0
p25	p49	5247283	0
p61	p44	7680740	0
p47	p67	3393426	0
p65	p52	6442328	0
p21	p40	7716311	0
p46	p56	10444691	0
p30	p62	8611224	0
p53	p40	13108432	0
p63	p59	4690971	0
p6	p28	15540897	0
p65	p42	5498311	0
p69	p0	10090935	0
p46	p65	13554001	0
p18	p0	11074152	0
p69	p66	10704037	0
p63	p6	2260281	0
p61	p67	15603272	0
p56	p23	13924552	0
p45	p9	13570479	0
p24	p5	9315260	0
p20	p37	11323851	0
p56	p22	1296783	0
p29	p49	14828622	0
p61	p56	8277916	0
p20	p66	7641573	0
p21	p49	7994728	0
p61	p46	10128298	0
p61	p20	1372013	0
p28	p37	12047345	0
p58	p14	9613741	0
p37	p40	6798034	0
p32	p43	6331516	0
p58	p50	4974427	0
p8	p48	15084690	0
p46	p1	10102073	0
p10	p56	6312000	0
p18	p38	11350439	0
p55	p68	1976355	0
p3	p31	3829363	0
p55	p0	14356941	0
p24	p49	514443	0
p14	p51	9784648	0
p28	p41	10255937	0
p65	p59	9666800	0
p32	p37	5720232	0
p13	p21	5082384	0
p55	p8	10674702	0
p14	p34	1325917	0
p7	p15	14231296	0
p25	p26	3904486	0
p55	p26	5362341	0
p45	p67	7409980	0
p18	p30	6216314	0
p63	p64	12158780	0
p10	p32	15822880	0
p12	p35	1446652	0
p12	p50	3709967	0
p57	p6	11408617	0
p42	p23	539403	0
p69	p49	8476385	0
p50	p36	2290884	0
p19	p37	13447373	0
p12	p15	15693702	0
p12	p30	5710759	0
p55	p53	13018504	0
p55	p30	8870082	0
p67	p22	4687598	0
p68	p5	11505457	0
p56	p15	8343438	0
p13	p39	10430532	0
p12	p17	10428126	0
p20	p17	4314912	0
p39	p65	6050091	0
p6	p51	1866507	0
p15	p16	2315356	0
p4	p66	3178341	0
p33	p16	13674804	0
p15	p52	10944626	0
p33	p15	6872294	0
p32	p26	8539373	0
p61	p66	11919537	0
p54	p16	13174777	0
p39	p52	11977426	0
p2	p61	11796656	0
p56	p9	5806814	0
p6	p16	13163730	0
p8	p12	14661869	0
p54	p24	2587757	0
p44	p49	8681928	0
p33	p66	10278003	0
p69	p57	11548965	0
p64	p35	8249340	0
p46	p30	265092	0
p43	p28	13511549	0
p10	p31	306645	0
p60	p58	3816528	0
p39	p21	15446850	0
p30	p13	12923188	0
p1	p7	13674599	0
p30	p20	13689839	0
p25	p67	8543567	0
p37	p67	4374399	0
p30	p45	6984239	0
p58	p43	1141502	0
p18	p49	9931098	0
p33	p37	1781192	0
p27	p57	9474849	0
p69	p51	6120106	0
p60	p34	14895235	0
p46	p68	14898419	0
p8	p29	3079921	0
p2	p40	3223839	0
p38	p13	15849361	0
p24	p35	6300025	0
p31	p7	6326549	0
p46	p8	3647455	0
p11	p9	15487136	0
p25	p57	2041277	0
p1	p36	15264556	0
p0	p23	6548174	0
p4	p17	6533703	0
p33	p42	2058422	0
p61	p69	9847029	0
p64	p40	3948614	0
p30	p21	13779131	0
p61	p22	5442876	0
p56	p62	1448420	0
p63	p23	5562052	0
p26	p65	9439006	0
p12	p62	16065535	0
p46	p16	12585558	0
p60	p28	12879479	0
p15	p41	145782	0
p47	p20	10383207	0
p51	p66	281179	0
p62	p65	10520487	0
p31	p62	13905801	0
p31	p41	11183619	0
p3	p7	2517628	0
p60	p41	11552163	0
p33	p43	12487999	0
p42	p34	10460381	0
p53	p35	4055492	0
p51	p40	8778433	0
p68	p59	11354939	0
p45	p6	4989367	0
p63	p9	7484077	0
p25	p30	8014121	0
p1	p26	7836646	0
p57	p67	3277216	0
p63	p58	11957454	0
p62	p37	10184750	0
p33	p63	13462774	0
p69	p67	14215476	0
p10	p7	4509500	0
p64	p67	8119449	0
p3	p57	3787896	0
p33	p0	8315379	0
p69	p14	5569249	0
p1	p42	13372283	0
p24	p23	5925113	0
p34	p23	15559790	0
p13	p64	14334047	0
p62	p5	6131107	0
p65	p23	12353380	0
p67	p34	5784643	0
p10	p69	6461405	0
p13	p23	327213	0
p62	p59	11159385	0
p36	p59	15132561	0
p46	p13	15933899	0
p68	p14	3660887	0
p24	p17	14653699	0
p10	p18	3261915	0
p31	p6	6522404	0
p45	p65	6140355	0
p8	p40	4706133	0
p68	p52	4309668	0
p33	p7	7531108	0
p19	p14	6632461	0
p39	p42	12079603	0
p19	p52	4304887	0
p47	p43	13441735	0
p23	p17	6231479	0
p18	p14	15483472	0
p38	p43	14153878	0
p38	p62	11935072	0
p47	p30	504795	0
p10	p19	11474560	0
p19	p56	6646833	0
p60	p21	6904982	0
p69	p27	10270858	0
p1	p66	12452792	0
p30	p1	5542686	0
p45	p63	1618031	0
p6	p37	15885566	0
p55	p16	13112907	0
p38	p66	6615478	0
p36	p34	9633559	0
p61	p9	4545246	0
p38	p29	1048237	0
p30	p40	9469260	0
p55	p12	5771460	0
p55	p21	2408516	0
p8	p38	5584442	0
p30	p17	9851125	0
p15	p40	9727591	0
p13	p29	11832162	0
p31	p17	13324010	0
p12	p57	6393349	0
p68	p1	3419282	0
p51	p4	5774588	0
p7	p16	9998694	0
p69	p29	7955322	0
p61	p15	5611890	0
p58	p21	12890615	0
p28	p40	14703918	0
p8	p1	6783774	0
p60	p40	12897024	0
p33	p67	4051168	0
p24	p45	5008618	0
p54	p23	1855079	0
p0	p66	14783360	0
p18	p62	9262294	0
p10	p3	7308640	0
p8	p43	5150768	0
p1	p17	14629801	0
p7	p37	7812270	0
p56	p5	5019178	0
p3	p12	3113451	0
p3	p20	13372960	0
p34	p4	7229976	0
p0	p7	3015943	0
p15	p5	15994506	0
p43	p4	11339834	0
p56	p26	13017526	0
p27	p15	5208636	0
p33	p9	14804818	0
p57	p31	3333153	0
p11	p24	11738044	0
p20	p48	7696120	0
p10	p64	6657736	0
p26	p21	4779713	0
p24	p40	8179869	0
p1	p35	10309172	0
p68	p50	13965558	0
p26	p20	2952136	0
p48	p17	14766078	0
p47	p16	6313402	0
p45	p16	5776425	0
p8	p27	12287110	0
p30	p41	13366783	0
p60	p6	9640580	0
p47	p12	1724775	0
p28	p4	9701328	0
p69	p59	8576177	0
p39	p67	5901808	0
p24	p7	1591554	0
p49	p66	494197	0
p12	p64	5117124	0
p11	p57	11884213	0
p63	p4	2108123	0
p30	p26	392191	0
p25	p56	11704356	0
p25	p1	8301096	0
p31	p67	4529349	0
p39	p14	10599604	0
p62	p51	13958861	0
p3	p4	6214325	0
p68	p8	8898742	0
p54	p40	9567344	0
p55	p28	4381337	0
p69	p28	3169795	0
p54	p38	13849647	0
p69	p44	7574694	0
p37	p34	4690153	0
p38	p48	4644049	0
p9	p35	9260766	0
p41	p40	15514163	0
p65	p49	3891035	0
p61	p64	12819276	0
p19	p26	11227297	0
p27	p43	9488755	0
p11	p0	8659109	0
p4	p48	2182119	0
p1	p20	63893	0
p1	p50	12561706	0
p27	p34	1197848	0
p69	p42	9370055	0
p19	p34	12135050	0
p69	p63	11833833	0
p47	p29	11376143	0
p49	p17	8421868	0
p19	p30	7284007	0
p52	p35	10482143	0
p52	p34	12012074	0
p10	p17	12201478	0
p8	p50	10138980	0
p68	p43	11536581	0
p39	p20	16000379	0
p2	p23	12438925	0
p33	p59	7223278	0
p65	p5	10808287	0
p69	p24	11472599	0
p18	p16	1872384	0
p13	p53	11263866	0
p65	p66	12030669	0
p64	p66	5601594	0
p19	p38	11243623	0
p46	p14	16023886	0
p63	p20	5934116	0
p11	p33	8650037	0
p18	p24	9307940	0
p57	p17	10468212	0
p25	p4	1770103	0
p37	p4	10080322	0
p32	p39	8402457	0
p26	p67	7807062	0
p62	p15	7203668	0
p56	p28	5361848	0
p54	p52	11481813	0
p54	p14	3670807	0
p42	p59	7925430	0
p42	p67	1106208	0
p27	p28	1365176	0
p63	p36	9960088	0
p41	p48	11401997	0
p54	p49	13957167	0
p65	p7	3828747	0
p69	p46	10945121	0
p45	p52	7361247	0
p27	p14	8918495	0
p1	p58	7524537	0
p32	p62	3350650	0
p24	p52	9519870	0
p46	p63	9214052	0
p21	p7	9973832	0
p2	p29	11475105	0
p12	p39	1514041	0
p24	p66	15449158	0
p31	p37	12059551	0
p39	p49	6003243	0
p29	p4	11176736	0
p47	p44	14831185	0
p3	p30	14397292	0
p3	p42	12710865	0
p12	p1	1917830	0
p65	p37	5772566	0
p23	p22	9781177	0
p3	p40	176973	0
p8	p59	1397845	0
p36	p40	755123	0
p20	p22	4185613	0
p32	p5	3321716	0
p15	p49	6304692	0
p25	p20	2813282	0
p19	p5	3096773	0
p54	p57	11847868	0
p62	p23	13785969	0
p18	p56	4032940	0
p68	p51	14407345	0
p24	p0	9812445	0
p19	p1	15266621	0
p68	p35	3029629	0
p31	p39	15877000	0
p30	p65	345959	0
p54	p21	13487710	0
p13	p67	10009985	0
p65	p34	9318466	0
p11	p41	5233191	0
p8	p35	15784607	0
p24	p44	13650191	0
p56	p14	15198926	0
p14	p41	295691	0
p44	p13	8270658	0
p50	p7	16092971	0
p26	p52	10840548	0
p35	p17	6485488	0
p68	p9	14449987	0
p19	p42	8129977	0
p48	p5	2705049	0
p27	p5	8340486	0
p68	p65	8785409	0
p38	p45	13771027	0
p61	p24	7011046	0
p57	p28	11644927	0
p36	p17	5875152	0
p19	p46	6059784	0
p12	p48	7350138	0
p0	p35	3607093	0
p8	p14	2963925	0
p44	p43	9122136	0
p0	p67	11224836	0
p20	p5	3865053	0
p55	p44	15781087	0
p47	p56	6571709	0
p60	p59	5594813	0
p4	p22	5990946	0
p36	p4	15113133	0
p54	p36	9138574	0
p8	p67	11839185	0
p60	p29	7661799	0
p13	p28	9118636	0
p36	p35	151696	0
p28	p59	7115943	0
p65	p28	5284211	0
p47	p17	284469	0
p38	p44	11104600	0
p29	p23	15762382	0
p59	p64	3288530	0
p29	p64	8408633	0
p19	p50	15871395	0
p25	p29	11838281	0
p25	p0	558833	0
p13	p20	10997826	0
p19	p16	3635475	0
p54	p19	12431661	0
p2	p49	8546331	0
p30	p15	5290096	0
p43	p41	12510889	0
p50	p14	12255967	0
p32	p16	6380939	0
p0	p44	2632635	0
p19	p12	1673565	0
p12	p34	12277291	0
p60	p68	7912609	0
p63	p29	6373813	0
p58	p34	9393324	0
p58	p53	4268173	0
p61	p59	3189830	0
p11	p52	14475647	0
p18	p34	2756377	0
p10	p40	14231012	0
p26	p22	15278977	0
p47	p28	9020106	0
p58	p66	4357071	0
p55	p48	110077	0
p11	p56	6326405	0
p56	p57	200119	0
p15	p59	14686582	0
p43	p7	7875801	0
p64	p23	2056878	0
p63	p65	15989182	0
p6	p49	8956562	0
p24	p67	8699055	0
p46	p57	8104144	0
p62	p35	13614455	0
p4	p5	12603445	0
p2	p43	14994089	0
p1	p9	6012471	0
p42	p35	8153660	0
p46	p64	3000368	0
p16	p5	8843343	0
p11	p66	10922918	0
p2	p50	4553938	0
p59	p5	6818343	0
p13	p5	8420957	0
p32	p24	15688793	0
p55	p50	15371861	0
p25	p24	12663162	0
p3	p56	7474457	0
p68	p40	11179120	0
p29	p37	9430723	0
p51	p59	2135989	0
p65	p51	4532558	0
p49	p22	2758747	0
p1	p52	2309700	0
p0	p52	4202253	0
p27	p59	854353	0
p42	p17	6839611	0
p36	p64	10703353	0
p8	p41	11377286	0
p14	p5	7508486	0
p50	p20	7533348	0
p61	p29	4516907	0
p27	p40	16060566	0
p25	p33	12387259	0
p21	p17	3937447	0
p45	p37	1326658	0
p53	p48	3335916	0
p56	p65	11864254	0
p31	p22	15196451	0
p58	p40	9152070	0
p1	p51	6374733	0
p44	p42	12582943	0
p8	p53	9619598	0
p0	p6	25534	0
p45	p31	1860776	0
p11	p17	6354710	0
p13	p48	9257944	0
p44	p39	10154482	0
p60	p38	6150116	0
p13	p7	8777161	0
p9	p59	13230684	0
p33	p41	9490097	0
p61	p34	12814489	0
p19	p28	2164956	0
p14	p28	3992751	0
p19	p66	2604906	0
p14	p53	7660379	0
p69	p68	5453623	0
p51	p41	8520	0
p32	p53	3656326	0
p34	p40	1515431	0
p50	p17	1214827	0
p47	p37	6602800	0
p19	p62	11990955	0
p55	p64	8466413	0
p53	p17	12748657	0
p44	p1	2936621	0
p10	p59	13239568	0
p20	p34	10390077	0
p19	p20	9224170	0
p18	p15	15587234	0
p54	p13	8684268	0
p55	p60	14677497	0
p26	p50	8758983	0
p30	p31	1263760	0
p30	p52	1652557	0
p14	p59	9585949	0
p3	p9	13414247	0
p38	p41	5221740	0
p43	p20	14204732	0
p69	p41	12840707	0
p0	p41	4691298	0
p19	p36	4207176	0
p47	p5	7986072	0
p25	p43	4832819	0
p25	p7	12318279	0
p18	p8	1932223	0
p2	p31	14537811	0
p2	p54	9479681	0
p60	p7	6292824	0
p43	p66	6591563	0
p32	p19	15219977	0
p26	p4	801206	0
p25	p38	9265163	0
p24	p6	7908484	0
p55	p38	11953730	0
p63	p43	11124141	0
p60	p63	14913059	0
p30	p34	12218044	0
p14	p35	9342015	0
p57	p9	9125532	0
p1	p65	10091025	0
p62	p50	9842980	0
p11	p7	13709929	0
p14	p64	14325474	0
p65	p41	13960993	0
p31	p66	13671491	0
p31	p23	10083975	0
p18	p52	14814238	0
p55	p39	15775890	0
p13	p17	11063086	0
p55	p29	4275205	0
p12	p51	3123449	0
p57	p53	11064728	0
p56	p31	7317280	0
p46	p53	253400	0
p44	p26	15801332	0
p12	p53	822879	0
p6	p23	6303866	0
p46	p31	3223557	0
p31	p21	2642667	0
p61	p7	5015277	0
p46	p55	8340643	0
p60	p12	2239449	0
p25	p64	10840965	0
p61	p63	6600554	0
p43	p36	13597799	0
p14	p16	163563	0
p52	p4	1403138	0
p8	p21	10244400	0
p0	p17	2096482	0
p11	p37	10025085	0
p10	p44	15590748	0
p39	p37	8438824	0
p12	p9	15788635	0
p24	p14	3906603	0
p1	p4	359125	0
p20	p35	15116842	0
p69	p40	14359229	0
p68	p27	2497126	0
p0	p34	1658658	0
p57	p65	9645684	0
p2	p21	13399203	0
p50	p42	4719832	0
p46	p52	2584591	0
p59	p49	6186992	0
p55	p5	4555646	0
p64	p22	10875526	0
p61	p35	141236	0
p24	p46	2831305	0
p39	p4	2549156	0
p31	p5	13034320	0
p3	p14	14811351	0
p32	p29	7020958	0
p55	p1	2512495	0
p19	p7	2334426	0
p52	p5	11016923	0
p3	p16	9662782	0
p48	p35	5744946	0
p57	p22	4870440	0
p42	p4	15308085	0
p3	p19	6830371	0
p21	p37	6199813	0
p28	p52	8729183	0
p21	p34	16041628	0
p2	p25	6861049	0
p12	p66	149568	0
p46	p26	940378	0
p44	p53	11874015	0
p69	p7	16062315	0
p68	p34	3483614	0
p9	p62	12979700	0
p12	p43	12343509	0
p64	p16	2166049	0
p69	p3	11250812	0
p55	p31	7502657	0
p57	p14	15025851	0
p24	p59	15403905	0
p54	p53	930881	0
p63	p16	11074333	0
p63	p31	5262815	0
p33	p17	4608226	0
p29	p22	816791	0
p26	p39	15957782	0
p16	p40	5631712	0
p8	p58	787527	0
p7	p67	7914368	0
p19	p49	10888265	0
p37	p41	5427442	0
p19	p40	5808840	0
p21	p22	6458945	0
p25	p47	2701026	0
p60	p15	3707794	0
p32	p30	4069755	0
p59	p52	9355715	0
p42	p40	11360422	0
p57	p64	4458155	0
p15	p28	2088802	0
p18	p11	9714108	0
p2	p64	2158191	0
p15	p64	15536822	0
p9	p41	5204507	0
p10	p6	13220810	0
p12	p5	3154758	0
p10	p39	89573	0
p68	p39	4717146	0
p32	p8	288877	0
p2	p57	11660294	0
p9	p6	13423318	0
p46	p5	13087726	0
p18	p19	225582	0
p41	p5	2247869	0
p37	p22	6357239	0
p25	p22	5458171	0
p51	p34	887515	0
p27	p39	7991372	0
p10	p5	9710386	0
p11	p44	10512349	0
p39	p17	8248556	0
p0	p59	6264126	0
p21	p64	5170535	0
p62	p22	5193181	0
p61	p42	13540110	0
p1	p43	13233596	0
p54	p39	4055677	0
p47	p66	7343868	0
p33	p60	15384399	0
p57	p50	14419137	0
p61	p65	6681314	0
p41	p35	15184873	0
p47	p53	13229701	0
p45	p62	10114961	0
p59	p48	1739497	0
p9	p43	2031403	0
p26	p49	3587543	0
p61	p33	5010214	0
p44	p36	15765291	0
p46	p20	10364904	0
p12	p58	13134101	0
p15	p51	15479458	0
p36	p20	804750	0
p6	p5	1525366	0
p9	p52	7451057	0
p10	p26	8902564	0
p43	p40	4697434	0
p68	p26	12431030	0
p29	p20	10364807	0
p68	p48	7375251	0
p1	p39	6969003	0
p61	p11	4910307	0
p44	p62	4842363	0
p13	p4	3419134	0
p0	p16	493802	0
p1	p14	8749956	0
p35	p22	9335761	0
p68	p30	3432004	0
p32	p27	15900039	0
p69	p21	8560478	0
p8	p9	3090509	0
p47	p65	15619794	0
p27	p67	5323848	0
p27	p48	13912524	0
p50	p29	6052526	0
p25	p69	2277393	0
p11	p58	14992384	0
p3	p34	8024144	0
p55	p13	2958030	0
p18	p45	3964336	0
p35	p5	5534867	0
p30	p66	7874605	0
p7	p53	10057938	0
p10	p65	3489386	0
p32	p68	4034129	0
p25	p42	7434964	0
p9	p15	2172091	0
p47	p50	10085852	0
p1	p49	7771161	0
p36	p5	13680714	0
p19	p68	7717033	0
p21	p42	11237393	0
p45	p14	10225018	0
p11	p63	3239193	0
p54	p63	1183723	0
p56	p53	14507492	0
p11	p53	7287840	0
p43	p22	13133677	0
p33	p46	14132091	0
p6	p64	93969	0
p54	p28	9413337	0
p9	p50	1281236	0
p19	p64	385664	0
p46	p43	6898833	0
p32	p48	1260538	0
p10	p15	2537587	0
p39	p59	14950110	0
p19	p23	14897563	0
p32	p57	5697521	0
p44	p29	1716388	0
p55	p20	7267423	0
p18	p59	12866427	0
p31	p15	9610688	0
p18	p13	14866349	0
p19	p60	6440476	0
p33	p40	7003542	0
p14	p15	789309	0
p12	p21	7157318	0
p19	p27	13025689	0
p46	p21	3187527	0
p59	p41	9224683	0
p13	p36	7640018	0
p12	p23	2840249	0
p12	p44	9284771	0
p24	p16	3137993	0
p52	p41	13281861	0
p15	p67	2294908	0
p69	p36	11393559	0
p46	p29	3522803	0
p10	p13	10806542	0
p54	p8	9322556	0
p2	p18	2747789	0
p58	p41	7397425	0
p32	p69	4716488	0
p18	p33	11736826	0
p64	p17	759538	0
p69	p17	11708008	0
p38	p7	6219791	0
p28	p49	4065356	0
p51	p22	10535526	0
p25	p48	4540440	0
p69	p31	8397057	0
p32	p61	14692956	0
p2	p20	15451019	0
p36	p51	5343369	0
p44	p37	2773718	0
p18	p58	15567158	0
p47	p1	8382690	0
p32	p4	1703447	0
p62	p48	15040060	0
p11	p22	3471624	0
p7	p40	9749953	0
p66	p5	6946627	0
p25	p11	7800043	0
p25	p53	9638723	0
p61	p41	10306357	0
p29	p5	383964	0
p58	p42	15677393	0
p61	p45	11910880	0
p56	p50	2798504	0
p10	p50	228221	0
p27	p64	13311726	0
p46	p37	4920289	0
p60	p51	12744239	0
p32	p55	8549149	0
p26	p59	7915977	0
p20	p41	8571367	0
p2	p69	15799857	0
p65	p64	2535228	0
p19	p4	6762719	0
p9	p65	11197473	0
p7	p48	5444210	0
p24	p63	7185159	0
p54	p67	15174498	0
p24	p41	8852235	0
p47	p8	161710	0
p25	p45	5512921	0
p30	p7	554607	0
p8	p56	9409054	0
p56	p59	8405983	0
p54	p22	4963106	0
p28	p42	3287990	0
p10	p49	5887095	0
p29	p14	9599228	0
p28	p51	4695236	0
p2	p11	14008062	0
p7	p23	15880119	0
p44	p28	12426020	0
p69	p33	9120693	0
p47	p54	12935150	0
p3	p52	10698249	0
p19	p39	11522138	0
p24	p28	8145574	0
p18	p25	8547805	0
p8	p65	11739035	0
p56	p1	10421240	0
p6	p40	15533845	0
p61	p52	8385894	0
p24	p15	11445396	0
p38	p57	6087979	0
p6	p15	8967448	0
p0	p58	14574030	0
p63	p52	9605750	0
p7	p42	10514751	0
p37	p5	14608018	0
p18	p63	3171316	0
p63	p37	5027917	0
p22	p17	6071782	0
p56	p43	2415779	0
p10	p43	358391	0
p65	p50	4457142	0
p57	p43	5136010	0
p50	p59	172940	0
p24	p30	3428003	0
p47	p19	10383667	0
p20	p52	8487638	0
p11	p42	4405503	0
p33	p65	13716987	0
p18	p39	7479302	0
p38	p35	6367317	0
p9	p48	2912219	0
p31	p49	4424579	0
p62	p53	14164480	0
p32	p52	2517990	0
p55	p14	13394808	0
p56	p42	13317042	0
p9	p26	5888984	0
p45	p17	12681213	0
p4	p35	3952822	0
p44	p9	14803365	0
p10	p55	14992618	0
p24	p34	8035184	0
p54	p41	2282824	0
p13	p22	15463361	0
p54	p7	13609210	0
p2	p32	5893825	0
p45	p13	5188411	0
p60	p53	6651772	0
p8	p45	4028778	0
p18	p55	14160363	0
p52	p48	4912902	0
p49	p5	12720482	0
p52	p40	4421659	0
p38	p14	9916344	0
p27	p42	6278961	0
p45	p4	6571470	0
p12	p26	10978514	0
p27	p56	15841480	0
p44	p65	9755571	0
p68	p31	2749942	0
p11	p5	15818812	0
p38	p67	9337230	0
p44	p51	7216718	0
p32	p58	12031496	0
p0	p15	4764092	0
p18	p4	11763612	0
p24	p58	5777905	0
p44	p40	985318	0
p66	p22	12732183	0
p24	p51	15787823	0
p68	p21	14643173	0
p2	p17	15585849	0
p25	p65	11452799	0
p47	p68	1932740	0
p26	p36	16077253	0
p27	p31	15705149	0
p62	p7	2549998	0
p65	p21	12593420	0
p60	p64	10380919	0
p15	p48	10376148	0
p59	p66	6605848	0
p10	p36	12583737	0
p21	p66	14409174	0
p46	p49	10573364	0
p45	p36	10043	0
p61	p21	2518572	0
p68	p66	230069	0
p9	p39	2805470	0
p18	p20	9161149	0
p27	p23	13826164	0
p69	p5	13401189	0
p10	p46	13705758	0
p42	p41	4759253	0
p43	p52	7442297	0
p47	p57	3614330	0
p62	p14	7801305	0
p32	p28	15901909	0
p47	p22	10820693	0
p14	p52	14369812	0
p30	p53	5721502	0
p54	p48	474575	0
p67	p40	7584578	0
p68	p23	9375092	0
p26	p41	12979794	0
p10	p23	12604490	0
p7	p52	8935701	0
p69	p65	1322702	0
p33	p34	13582565	0
p2	p66	11583548	0
p25	p14	5361729	0
p21	p53	4491021	0
p32	p42	13704231	0
p56	p4	1692580	0
p2	p37	3748359	0
p61	p0	14001606	0
p46	p51	341694	0
p29	p17	13693309	0
p19	p55	8245987	0
p1	p31	14444848	0
p19	p13	8576273	0
p19	p59	10219681	0
p25	p32	5505806	0
p68	p42	5590725	0
p1	p15	5420695	0
p2	p62	4744500	0
p32	p66	8755919	0
p13	p37	9076727	0
p65	p58	5446401	0
p11	p13	5709558	0
p46	p44	6377649	0
p16	p66	11352986	0
p46	p22	13273046	0
p63	p51	4042682	0
p18	p47	9503153	0
p11	p67	9999347	0
p56	p29	5326690	0
p10	p29	5924467	0
p60	p16	7671964	0
p39	p15	11929735	0
p55	p23	974612	0
p29	p52	4882391	0
p50	p21	9364747	0
p38	p53	2592514	0
p50	p41	10817962	0
p46	p4	7572024	0
p55	p27	2737924	0
p10	p28	13853015	0
p43	p14	9231928	0
p42	p22	1812310	0
p25	p17	2074594	0
p38	p49	6708383	0
p25	p27	6132246	0
p11	p60	6550363	0
p10	p33	10750417	0
p8	p6	11837633	0
p59	p67	12026507	0
p47	p42	1301743	0
p62	p20	13347035	0
p39	p22	9946520	0
p62	p67	7953102	0
p63	p17	6958232	0
p31	p43	3911037	0
p62	p17	9617450	0
p34	p48	12795641	0
p37	p64	11057566	0
p61	p57	7945397	0
p7	p41	1819654	0
p62	p66	4445628	0
p52	p23	8381639	0
p46	p38	14099807	0
p28	p17	3936038	0
p10	p58	7762267	0
p2	p35	3897877	0
p1	p22	8987504	0
p39	p29	11190740	0
p54	p58	13900192	0
p54	p61	6387217	0
p39	p64	9025582	0
p24	p37	9224982	0
p24	p50	10360282	0
p68	p53	11772956	0
p47	p3	13427691	0
p44	p59	14955163	0
p45	p34	729196	0
p3	p45	1409766	0
p64	p41	7103022	0
p59	p35	7598786	0
p9	p23	3337395	0
p32	p6	1618054	0
p42	p5	1157920	0
p2	p14	3952378	0
p55	p57	11295964	0
p16	p35	13132837	0
p39	p23	11195758	0
p26	p15	10800072	0
p46	p23	14734394	0
p44	p41	1131375	0
p55	p56	13793355	0
p47	p46	8538036	0
p55	p4	9354289	0
p10	p51	4387277	0
p56	p51	15373958	0
p31	p58	5839860	0
p32	p12	11300127	0
p25	p62	6173912	0
p1	p28	12089408	0
p3	p1	14552263	0
