waypoint1	waypoint2	distance_m	duration_s
p37	p34	2842147	0
p25	p13	8589814	0
p3	p16	13879353	0
p25	p36	1779210	0
p33	p29	3435211	0
p32	p44	5656351	0
p6	p48	7182999	0
p2	p33	6520925	0
p33	p5	13714259	0
p10	p1	8169993	0
p11	p34	15228119	0
p6	p34	7681251	0
p24	p36	4986761	0
p44	p20	6897075	0
p23	p16	2438800	0
p43	p14	7795744	0
p27	p40	12194816	0
p11	p17	8471078	0
p39	p40	1093085	0
p44	p16	3184163	0
p21	p28	13762111	0
p23	p40	2453216	0
p18	p26	8587697	0
p33	p27	10425826	0
p34	p5	6184957	0
p30	p28	12160005	0
p24	p33	6122585	0
p1	p41	3638879	0
p42	p48	13505861	0
p32	p22	2518659	0
p44	p17	6789952	0
p12	p40	13850944	0
p21	p35	10873553	0
p19	p38	293388	0
p11	p49	5320605	0
p45	p36	13848437	0
p47	p35	12841436	0
p44	p42	8186457	0
p38	p17	2158496	0
p0	p6	9859629	0
p9	p40	2235738	0
p18	p7	628253	0
p46	p8	5544750	0
p12	p42	10236714	0
p8	p14	14503620	0
p8	p49	10529258	0
p34	p22	12032808	0
p2	p0	9683544	0
p44	p39	11813147	0
p36	p7	5032596	0
p33	p46	3897457	0
p10	p11	215388	0
p13	p7	12763340	0
p47	p17	15512273	0
p2	p3	5224872	0
