waypoint1	waypoint2	distance_m	duration_s
p76	p56	10503243	0
p60	p50	6943766	0
p15	p22	10568316	0
p10	p35	10092525	0
p69	p6	14215555	0
p12	p75	3735814	0
p3	p68	5014870	0
p7	p70	8572639	0
p76	p36	355356	0
p47	p15	1914983	0
p31	p20	1516032	0
p51	p71	6123051	0
p38	p4	4811232	0
p74	p48	1287836	0
p0	p72	5491379	0
p76	p4	13281196	0
p68	p72	9351803	0
p49	p41	7097856	0
p13	p9	10161008	0
p47	p11	3789308	0
p2	p8	15109315	0
p44	p22	4581452	0
p55	p49	2319237	0
p60	p62	453171	0
p19	p6	8566330	0
p65	p7	13793327	0
p75	p40	4132180	0
p10	p25	9986367	0
p51	p53	12097482	0
p2	p19	12088747	0
p2	p34	4093166	0
p57	p37	7838937	0
p68	p22	653776	0
p33	p20	5057083	0
p13	p1	13380944	0
p75	p34	14546866	0
p12	p6	12267027	0
p32	p59	9498678	0
p75	p37	7655619	0
p63	p62	10559746	0
p42	p64	2499717	0
p73	p70	13799119	0
p29	p34	4168263	0
p68	p49	4709704	0
p61	p30	1940829	0
p10	p24	9883858	0
p58	p5	14563597	0
p44	p14	10928222	0
p18	p27	12423035	0
p65	p4	1690406	0
p55	p42	12749266	0
p18	p60	7957096	0
p8	p34	766651	0
p65	p35	4553725	0
p9	p4	5335033	0
p8	p36	9182194	0
p24	p4	11668093	0
p57	p1	3538219	0
p11	p1	13355749	0
p61	p6	12297333	0
p57	p59	7101383	0
p26	p28	9968166	0
p39	p53	7622606	0
p67	p35	8207309	0
p58	p22	14206243	0
p31	p52	3885281	0
p6	p67	10735535	0
p2	p15	6090431	0
p2	p30	1041455	0
p18	p68	5109959	0
p17	p5	3866775	0
p26	p42	10043914	0
p19	p41	5029174	0
p54	p43	3840603	0
p54	p77	1013299	0
p43	p16	11939008	0
p50	p5	1953709	0
p31	p4	7730809	0
p61	p16	9383953	0
p38	p20	1720263	0
p77	p36	14545063	0
p51	p52	10623384	0
p11	p39	12864485	0
p19	p45	8571274	0
p77	p21	15943101	0
p49	p23	15759260	0
p63	p71	5099668	0
p59	p17	4056270	0
p39	p72	13118214	0
p61	p12	1352604	0
p2	p44	9982794	0
p54	p11	5241051	0
p13	p15	273501	0
p33	p23	2251088	0
p76	p29	8614477	0
p24	p29	11746528	0
p57	p15	1601142	0
p32	p13	15898402	0
p26	p29	14801936	0
p28	p71	8679253	0
p25	p58	15589637	0
p12	p41	13116637	0
p25	p51	15852242	0
p10	p63	2803106	0
p18	p61	15222209	0
p74	p29	15194123	0
p13	p50	3586213	0
p38	p23	6846701	0
p1	p72	9533281	0
p65	p36	10985719	0
p29	p70	147362	0
p54	p31	8142580	0
p28	p35	12949990	0
p72	p5	15684302	0
p77	p28	6438358	0
p3	p6	14407019	0
p18	p69	2063185	0
p65	p20	15745762	0
p60	p31	5830332	0
p67	p53	2576268	0
p33	p35	6041229	0
p42	p66	13487006	0
p50	p70	2554274	0
p18	p75	11602004	0
p61	p36	14726127	0
p54	p9	6086981	0
p72	p51	8249427	0
p1	p48	3414783	0
p76	p0	7335996	0
p47	p36	614835	0
p76	p67	2103575	0
p78	p52	1572003	0
p46	p39	1324316	0
p46	p48	2060359	0
p3	p11	11692175	0
p25	p44	12792736	0
p40	p5	189172	0
p32	p56	8132776	0
p63	p5	3344609	0
p39	p6	12364718	0
p27	p44	9461893	0
p10	p32	11161066	0
p36	p49	562810	0
p11	p59	12527367	0
p50	p16	13208585	0
p43	p5	13795273	0
p0	p38	12482453	0
p57	p6	11390591	0
p28	p5	126199	0
p24	p53	2084586	0
p61	p3	4259199	0
p30	p50	9466831	0
p77	p30	5353219	0
p25	p15	1401536	0
p9	p42	13189806	0
p44	p15	4528449	0
p63	p40	375922	0
p60	p39	5831592	0
p9	p17	15246202	0
p21	p15	13674569	0
p54	p71	12450978	0
p75	p64	7782030	0
p44	p48	5606476	0
p54	p12	6136618	0
p7	p22	14332614	0
p77	p8	11838881	0
p11	p16	11466035	0
p32	p33	4615422	0
p31	p42	1334907	0
p33	p62	15582233	0
p49	p35	14646834	0
p55	p74	12644130	0
p11	p12	2416195	0
p11	p21	1840540	0
p76	p24	4479597	0
p77	p31	14196204	0
p26	p14	12720215	0
p68	p58	8960822	0
p62	p28	12340162	0
p69	p70	7738370	0
p74	p66	1656222	0
p32	p36	15762939	0
p61	p31	6904386	0
p46	p28	10902797	0
p36	p37	9095748	0
p69	p74	1387386	0
p3	p44	12710139	0
p25	p79	10388316	0
p58	p16	15419629	0
p30	p38	8350675	0
p25	p41	10897605	0
p18	p40	3436695	0
p8	p52	2976373	0
p63	p44	5134242	0
p65	p53	2226870	0
p69	p19	574043	0
p46	p79	7437101	0
p24	p38	7034582	0
p9	p66	5869593	0
p27	p21	5846164	0
p18	p78	3099717	0
p54	p72	8771363	0
p68	p14	14360618	0
p58	p48	8037073	0
p73	p48	1104559	0
p76	p66	13218441	0
p27	p36	10964037	0
p8	p39	6115086	0
p2	p56	10128136	0
p74	p6	3635684	0
p26	p6	14687102	0
p77	p43	12364444	0
p43	p35	4917247	0
p61	p19	8532892	0
p50	p66	1576594	0
p42	p79	13540748	0
p24	p13	2844641	0
p39	p66	4889301	0
p33	p56	1226250	0
p51	p5	15654768	0
p60	p14	15303987	0
p41	p34	10559297	0
p30	p43	2025226	0
p60	p30	4093154	0
p1	p71	12369029	0
p52	p66	6068682	0
p14	p66	13868137	0
p18	p74	5889897	0
p2	p7	8050997	0
p33	p49	2062656	0
p39	p75	937087	0
p50	p22	4559141	0
p54	p65	13561503	0
p48	p22	14435073	0
p8	p17	5404186	0
p13	p40	3913755	0
p0	p5	13885966	0
p58	p15	6766643	0
p69	p48	46466	0
p54	p64	3883810	0
p24	p55	15503376	0
p60	p73	14264369	0
p62	p49	2598050	0
p20	p4	776291	0
p60	p8	3241934	0
p50	p43	10177863	0
p26	p70	6563748	0
p68	p37	7008242	0
p24	p56	1985943	0
p47	p52	4346971	0
p47	p14	2195446	0
p32	p7	11196930	0
p10	p45	9660023	0
p2	p36	3519654	0
p43	p42	5863854	0
p41	p17	13062299	0
p24	p48	9343056	0
p10	p47	10569437	0
p72	p73	15189156	0
p54	p60	12067755	0
p78	p35	8259010	0
p76	p31	2020070	0
p44	p21	488033	0
p6	p79	3084622	0
p47	p73	1074966	0
p25	p12	7607926	0
p27	p30	1349836	0
p64	p53	7974552	0
p9	p14	2773944	0
p3	p59	10219439	0
p11	p35	4332800	0
p38	p67	10578337	0
p23	p16	3557588	0
p1	p75	13382247	0
p68	p6	7292841	0
p44	p51	4357198	0
p42	p59	11941603	0
p76	p37	2554358	0
p68	p41	13854930	0
p50	p34	1682731	0
p8	p26	1371471	0
p54	p0	2682195	0
p63	p70	3891934	0
p0	p63	1132753	0
p13	p6	8872773	0
p39	p37	11154822	0
p39	p78	1362945	0
p3	p53	1726160	0
p58	p40	3987348	0
p61	p49	9001921	0
p28	p66	8121904	0
p26	p66	4985038	0
p3	p33	1919728	0
p75	p79	7190854	0
p63	p75	2810068	0
p41	p66	14376543	0
p77	p64	5040972	0
p6	p17	14829467	0
p63	p42	12863354	0
p27	p53	8589929	0
p25	p72	8367528	0
p14	p70	1981276	0
p30	p37	8771464	0
p40	p22	7360614	0
p47	p77	11665288	0
p27	p41	2730106	0
p10	p76	13950119	0
p0	p48	5503294	0
p9	p34	1543145	0
p36	p23	14352251	0
p46	p75	7513889	0
p23	p35	3081523	0
p44	p7	11436257	0
p70	p52	10274021	0
p19	p8	10609763	0
p31	p34	14271726	0
p21	p41	6570692	0
p47	p72	888525	0
p7	p59	7820774	0
p45	p40	3938071	0
p74	p34	10577938	0
p76	p51	3230602	0
p54	p30	6233597	0
p60	p27	1696045	0
p9	p70	1116041	0
p7	p34	9899889	0
p77	p58	7724812	0
p47	p26	4889656	0
p60	p48	12513498	0
p76	p34	12652384	0
p55	p37	7309417	0
p54	p27	16086004	0
p12	p59	11327506	0
p61	p17	6870798	0
p63	p49	4807127	0
p34	p53	5504986	0
p25	p37	4108523	0
p12	p38	8674080	0
p55	p51	2762689	0
p34	p35	2698328	0
p13	p16	6155754	0
p59	p16	10267864	0
p31	p29	7907827	0
p11	p43	1412533	0
p47	p39	13619427	0
p60	p20	12201367	0
p76	p77	4090583	0
p54	p68	1807321	0
p18	p66	9289139	0
p77	p29	14731152	0
p13	p51	12548565	0
p29	p35	6437757	0
p43	p29	353887	0
p69	p16	12993643	0
p58	p7	6086285	0
p31	p65	13905582	0
p32	p31	15207248	0
p19	p43	9876146	0
p69	p12	14064530	0
p74	p28	5772527	0
p56	p37	5746538	0
p25	p36	4974930	0
p33	p29	4966766	0
p6	p48	15091957	0
p55	p63	10220250	0
p74	p4	606036	0
p9	p37	362705	0
p29	p71	1325297	0
p67	p49	312568	0
p54	p44	3588964	0
p44	p20	8092857	0
p43	p14	4047834	0
p27	p62	3618908	0
p62	p65	1196002	0
p54	p45	6566545	0
p39	p40	2400438	0
p68	p71	852488	0
p62	p78	11927170	0
p33	p27	14015346	0
p55	p43	7107919	0
p30	p28	8663815	0
p24	p33	10784708	0
p42	p48	10718948	0
p9	p72	1885863	0
p44	p17	11462328	0
p55	p65	855803	0
p21	p35	6210324	0
p11	p49	6734580	0
p75	p65	10478389	0
p73	p5	13640963	0
p32	p21	7140201	0
p58	p4	7256247	0
p8	p78	6807369	0
p34	p22	15009580	0
p2	p0	10936161	0
p2	p68	3007868	0
p26	p34	2531714	0
p47	p41	6466057	0
p25	p23	4619919	0
p37	p23	11830801	0
p60	p72	12368805	0
p54	p75	14972127	0
p75	p73	8204175	0
p18	p9	10906498	0
p58	p70	7904703	0
p36	p41	11015857	0
p77	p66	13804143	0
p60	p4	5634283	0
p78	p4	5648032	0
p74	p67	7619993	0
p76	p41	14590570	0
p67	p17	11402820	0
p12	p70	1990685	0
p49	p16	7829501	0
p60	p44	15334760	0
p26	p16	7372228	0
p77	p51	12324014	0
p3	p8	4327352	0
p11	p50	2135801	0
p57	p39	8780819	0
p42	p71	6994776	0
p77	p20	13500140	0
p32	p0	4981403	0
p18	p29	14496541	0
p56	p36	16000058	0
p56	p49	6547445	0
p74	p20	8747371	0
p20	p51	11481633	0
p36	p15	13051203	0
p1	p41	4205082	0
p61	p23	5651344	0
p32	p23	10903809	0
p3	p55	6574498	0
p44	p66	3854980	0
p21	p79	3519458	0
p47	p48	935486	0
p68	p15	2586194	0
p61	p27	14973642	0
p0	p45	496127	0
p25	p59	8352306	0
p36	p71	268015	0
p70	p23	2677899	0
p73	p22	12955736	0
p28	p67	15496503	0
p72	p58	1746417	0
p58	p36	215651	0
p8	p22	6453378	0
p69	p9	5455951	0
p58	p20	12477827	0
p72	p22	12304545	0
p30	p74	14247893	0
p2	p6	15735456	0
p18	p12	15701248	0
p45	p64	12591904	0
p26	p62	4100979	0
p0	p22	6896662	0
p75	p6	3297336	0
p72	p78	558246	0
p23	p53	12247062	0
p69	p39	3996251	0
p33	p8	9615911	0
p3	p64	8340140	0
p14	p73	1330968	0
p24	p9	4369857	0
p67	p71	12548265	0
p36	p22	13192509	0
p55	p40	255029	0
p42	p51	14580426	0
p10	p54	2765589	0
p73	p67	1719262	0
p77	p38	12681988	0
p27	p58	13750987	0
p19	p58	1891186	0
p46	p34	4715069	0
p46	p41	10171564	0
p20	p34	11149697	0
p19	p51	411483	0
p14	p40	5436311	0
p75	p50	13136449	0
p27	p78	12918479	0
p60	p66	5509334	0
p77	p4	4316491	0
p14	p42	430727	0
p30	p14	7254575	0
p33	p30	11097708	0
p30	p75	3570817	0
p50	p48	10852985	0
p42	p53	13903925	0
p13	p65	6923037	0
p41	p4	703436	0
p46	p0	6438373	0
p39	p48	9868710	0
p26	p79	13756130	0
p54	p78	3168597	0
p18	p72	8482677	0
p27	p26	15927078	0
p14	p48	13395288	0
p68	p28	6424674	0
p0	p74	9028569	0
p38	p52	11168454	0
p29	p53	1654045	0
p20	p28	11150233	0
p29	p15	8268167	0
p62	p36	8336161	0
p2	p73	10707389	0
p69	p34	8187572	0
p14	p23	2846049	0
p79	p22	465807	0
p1	p16	7228621	0
p19	p29	9210112	0
p38	p70	13246134	0
p50	p49	10876349	0
p45	p79	14134558	0
p63	p72	7712695	0
p25	p50	8761889	0
p69	p15	15424023	0
p69	p30	1852005	0
p6	p22	4334965	0
p0	p53	15400508	0
p47	p79	1615607	0
p43	p71	5435269	0
p67	p23	9661634	0
p36	p28	7171427	0
p51	p67	13332918	0
p54	p59	13410021	0
p58	p29	11324616	0
p18	p23	3078483	0
p45	p41	15238958	0
p50	p21	13063187	0
p61	p4	1862267	0
p18	p64	12531525	0
p25	p9	4859279	0
p60	p26	14067699	0
p76	p40	6023306	0
p0	p9	12434491	0
p77	p41	1553973	0
p7	p17	12457075	0
p62	p6	3684577	0
p3	p50	2240458	0
p43	p79	11256570	0
p74	p62	8698103	0
p72	p23	1302730	0
p56	p78	10733758	0
p32	p41	12267785	0
p65	p16	3981376	0
p32	p1	2976142	0
p11	p27	5633591	0
p1	p70	2951102	0
p12	p28	12824809	0
p39	p51	3059819	0
p46	p60	2083502	0
p3	p71	5960862	0
p25	p31	8232346	0
p57	p26	11259699	0
p77	p1	14941178	0
p0	p49	15459324	0
p25	p49	4877855	0
p61	p44	1888121	0
p47	p67	13298293	0
p13	p70	3642217	0
p65	p52	5162412	0
p21	p40	7924450	0
p59	p70	6673845	0
p24	p74	3896486	0
p25	p73	9170785	0
p3	p79	3189371	0
p53	p40	13994133	0
p63	p59	12099796	0
p79	p5	7264189	0
p6	p28	4812028	0
p36	p70	8612093	0
p65	p42	4658669	0
p69	p0	11904098	0
p75	p48	2547675	0
p47	p57	7259953	0
p78	p5	13878927	0
p58	p79	437208	0
p18	p0	6701828	0
p69	p66	6083699	0
p63	p6	6534106	0
p61	p67	1783018	0
p56	p23	5141476	0
p45	p9	12219452	0
p24	p5	857074	0
p20	p37	7612864	0
p56	p22	8154703	0
p29	p49	15775346	0
p61	p56	1040768	0
p20	p66	9553367	0
p9	p79	12885044	0
p21	p49	2910480	0
p61	p46	7900455	0
p61	p20	13575807	0
p28	p37	8467847	0
p58	p14	9728525	0
p37	p40	10944434	0
p76	p73	8421119	0
p68	p77	13540328	0
p50	p71	8294195	0
p77	p44	7287745	0
p32	p43	4581665	0
p58	p50	3172226	0
p8	p48	1663500	0
p24	p73	11769005	0
p63	p31	3131700	0
p46	p1	1510239	0
p31	p79	13170167	0
p10	p56	870281	0
p52	p79	14967044	0
p18	p38	7687401	0
p0	p78	3834657	0
p55	p68	528618	0
p3	p31	5230701	0
p55	p0	14337669	0
p24	p49	2299242	0
p14	p51	9013174	0
p28	p41	13328330	0
p62	p41	9528254	0
p32	p37	9079079	0
p19	p79	7054346	0
p13	p21	14642352	0
p55	p8	4006230	0
p14	p34	3497708	0
p7	p15	1938279	0
p12	p71	8433136	0
p55	p26	8838273	0
p45	p67	1270177	0
p74	p75	2046961	0
p18	p30	5895604	0
p63	p64	153093	0
p13	p31	11642039	0
p12	p35	6074812	0
p12	p50	4860295	0
p77	p12	1013757	0
p42	p23	7758191	0
p73	p34	7001806	0
p69	p49	7366510	0
p50	p36	12932006	0
p19	p37	8808574	0
p19	p71	13305295	0
p69	p20	1064513	0
p12	p15	2375798	0
p12	p30	11196035	0
p55	p53	3224256	0
p55	p30	7021267	0
p67	p22	10022063	0
p68	p5	9239397	0
p56	p15	6517213	0
p13	p39	5240164	0
p12	p17	13587785	0
p20	p17	14917372	0
p39	p65	11364387	0
p38	p73	9208283	0
p78	p49	6091218	0
p6	p51	7630013	0
p15	p16	13073034	0
p4	p66	1162840	0
p33	p16	9148964	0
p15	p52	1031909	0
p33	p15	13781251	0
p32	p26	6052812	0
p61	p66	8775880	0
p54	p16	5095818	0
p39	p52	8502388	0
p2	p61	7835246	0
p56	p9	8298517	0
p6	p16	6682430	0
p8	p12	10205501	0
p54	p24	13350680	0
p44	p49	465482	0
p33	p66	10193603	0
p75	p66	11524391	0
p78	p41	7649568	0
p69	p57	8030034	0
p20	p71	11672865	0
p64	p35	1649664	0
p0	p73	6962851	0
p46	p30	3062945	0
p76	p20	12515309	0
p10	p31	10099173	0
p56	p62	9353026	0
p69	p77	6793159	0
p30	p13	14885399	0
p1	p7	13686698	0
p72	p50	11866354	0
p30	p20	14227950	0
p25	p67	13660988	0
p37	p67	1726946	0
p26	p37	11296519	0
p30	p45	12423501	0
p58	p43	8105438	0
p18	p49	6499280	0
p69	p76	1141049	0
p33	p37	1027873	0
p27	p57	10807776	0
p69	p51	3273866	0
p72	p17	15976592	0
p76	p75	8444204	0
p31	p75	1471836	0
p77	p13	14420977	0
p60	p34	14761414	0
p46	p68	1485569	0
p8	p29	1338667	0
p2	p40	1508630	0
p48	p17	13114803	0
p38	p13	7482705	0
p65	p71	5688917	0
p24	p35	12083126	0
p75	p5	9689995	0
p31	p7	12616985	0
p46	p8	1307852	0
p21	p73	8430574	0
p11	p9	8630769	0
p45	p70	5796279	0
p25	p57	5874622	0
p1	p36	5515736	0
p0	p23	12363166	0
p4	p17	11593896	0
p33	p42	4769837	0
p61	p69	8920349	0
p64	p40	1011401	0
p76	p5	14404102	0
p30	p21	5793906	0
p61	p22	7042694	0
p74	p44	6552150	0
p63	p23	15918809	0
p71	p66	10924324	0
p26	p65	13489748	0
p12	p62	10889508	0
p27	p73	4036086	0
p4	p71	727984	0
p46	p16	169513	0
p60	p28	11272159	0
p15	p41	8737573	0
p47	p20	12633025	0
p51	p66	10695683	0
p65	p70	15748397	0
p42	p70	10178379	0
p31	p62	4898702	0
p31	p41	10687692	0
p60	p56	3782722	0
p3	p7	14642620	0
p60	p41	8657603	0
p33	p43	7356839	0
p37	p48	8478048	0
p42	p34	5627283	0
p53	p35	2982228	0
p51	p40	11018053	0
p68	p59	13022605	0
p45	p6	13223218	0
p50	p28	9323087	0
p63	p9	6421509	0
p25	p30	8124614	0
p1	p26	1511897	0
p57	p67	10859183	0
p63	p58	9446778	0
p60	p78	9386141	0
p62	p37	3554209	0
p42	p73	11662026	0
p33	p63	11327078	0
p69	p67	9259463	0
p56	p72	2016715	0
p10	p7	14068639	0
p64	p67	9845720	0
p8	p50	1675346	0
p33	p0	15923192	0
p69	p14	14838532	0
p1	p42	7018743	0
p24	p23	13981154	0
p34	p23	13942260	0
p13	p64	7745270	0
p64	p70	713793	0
p62	p5	10471693	0
p65	p23	2360927	0
p67	p34	12244038	0
p10	p69	11920297	0
p13	p23	8337098	0
p62	p59	14946442	0
p36	p59	15929583	0
p10	p70	11184143	0
p74	p52	11662213	0
p19	p65	4593872	0
p24	p17	4258674	0
p10	p18	2132040	0
p31	p6	4563762	0
p45	p65	432763	0
p8	p40	2199488	0
p68	p52	15450159	0
p33	p7	6714812	0
p19	p14	12234803	0
p39	p42	116777	0
p19	p52	9499267	0
p47	p43	6168688	0
p23	p17	10292547	0
p18	p14	2911191	0
p38	p43	4772048	0
p38	p62	12837069	0
p47	p30	2648641	0
p10	p19	5324818	0
p19	p56	5955925	0
p60	p21	12218836	0
p69	p27	4275595	0
p20	p78	818576	0
p1	p66	4371629	0
p30	p1	3906814	0
p45	p63	2866522	0
p6	p37	9402055	0
p55	p16	15270027	0
p38	p66	3076321	0
p36	p34	856827	0
p61	p9	336306	0
p38	p29	11433795	0
p30	p40	7059123	0
p73	p71	8884211	0
p55	p12	1343940	0
p55	p21	3936372	0
p8	p38	7566141	0
p30	p17	12847155	0
p15	p40	12125590	0
p13	p29	3774333	0
p31	p17	12650942	0
p12	p57	2254023	0
p68	p1	15709065	0
p51	p4	3123458	0
p78	p48	12181975	0
p70	p16	5233561	0
p7	p16	11312483	0
p69	p29	3313292	0
p61	p15	1517227	0
p14	p78	5203966	0
p58	p21	699541	0
p28	p40	15916104	0
p63	p78	4996309	0
p76	p15	12042790	0
p8	p1	11257692	0
p60	p40	12941266	0
p57	p53	13806479	0
p33	p67	7823644	0
p73	p17	8823475	0
p24	p45	12457294	0
p54	p23	15726501	0
p62	p52	10907110	0
p0	p66	15933803	0
p18	p62	1129616	0
p0	p17	12216239	0
p8	p43	14455909	0
p1	p17	11812452	0
p6	p70	14028364	0
p72	p64	11845461	0
p7	p37	4858303	0
p56	p5	5272511	0
p10	p5	3588302	0
p3	p20	15015174	0
p63	p48	13567007	0
p76	p49	14153410	0
p34	p4	6185037	0
p0	p7	1901934	0
p15	p5	9680063	0
p43	p4	2307399	0
p47	p71	899991	0
p56	p26	9098005	0
p62	p73	11361183	0
p25	p28	9519775	0
p27	p15	12160668	0
p33	p9	8088941	0
p57	p31	3811669	0
p11	p24	6312099	0
p20	p48	7478697	0
p73	p41	1739902	0
p10	p64	5142644	0
p18	p17	9989702	0
p24	p40	2749395	0
p1	p35	8274030	0
p68	p50	6163500	0
p26	p20	4820298	0
p32	p70	4514495	0
p6	p71	9736315	0
p47	p16	4266111	0
p73	p66	1095241	0
p45	p16	10547529	0
p8	p27	1469009	0
p15	p78	15725374	0
p30	p41	5979592	0
p60	p6	13899150	0
p47	p12	13497094	0
p28	p4	5595612	0
p77	p75	6864432	0
p69	p59	1171512	0
p39	p67	1170615	0
p24	p7	9477472	0
p49	p66	4010427	0
p75	p15	6910580	0
p12	p64	11381345	0
p11	p57	3765477	0
p2	p79	14887124	0
p10	p3	13239103	0
p30	p26	6283977	0
p25	p56	9853746	0
p25	p1	10877561	0
p31	p67	12883733	0
p39	p14	1092949	0
p75	p28	1300262	0
p3	p4	5718369	0
p68	p8	10267139	0
p54	p40	6813652	0
p78	p40	15531665	0
p55	p28	13348156	0
p69	p28	1489122	0
p54	p38	5227337	0
p69	p44	13596475	0
p12	p78	14327575	0
p37	p34	4022984	0
p7	p78	63155	0
p54	p66	11187818	0
p38	p48	12025802	0
p9	p35	662804	0
p41	p40	5507750	0
p65	p49	15324791	0
p61	p64	14127204	0
p19	p26	7457270	0
p16	p79	14301991	0
p58	p67	1727616	0
p3	p75	6270255	0
p11	p0	9934540	0
p4	p48	463092	0
p1	p20	7781611	0
p14	p79	5188257	0
p55	p78	14625642	0
p18	p71	9407968	0
p27	p34	1753682	0
p46	p13	2256004	0
p19	p34	9255383	0
p76	p19	8522919	0
p32	p38	1690563	0
p47	p29	2670972	0
p49	p17	11602391	0
p51	p79	3826046	0
p62	p75	8946383	0
p19	p30	4230606	0
p77	p14	3640412	0
p52	p34	2228513	0
p10	p17	8030255	0
p3	p57	13010555	0
p52	p71	15158600	0
p14	p71	15226833	0
p18	p79	11769576	0
p68	p43	3610319	0
p39	p20	1214382	0
p76	p1	15719778	0
p2	p23	830522	0
p27	p75	11389476	0
p33	p59	10881567	0
p65	p5	7790463	0
p75	p23	10291641	0
p18	p16	8827716	0
p13	p53	12526363	0
p65	p66	14889378	0
p64	p66	3247617	0
p19	p38	8236060	0
p74	p13	14195120	0
p63	p20	16040605	0
p11	p33	3611918	0
p18	p24	12817334	0
p57	p17	6110895	0
p25	p4	947929	0
p37	p4	4047775	0
p78	p71	643231	0
p32	p39	6820234	0
p26	p67	5807314	0
p29	p78	1630052	0
p62	p15	10007140	0
p56	p28	5517809	0
p54	p52	9808808	0
p54	p14	11344967	0
p70	p41	7518303	0
p42	p67	12271379	0
p27	p28	11818331	0
p63	p36	11538784	0
p41	p48	1310741	0
p54	p49	7737969	0
p11	p73	4852094	0
p69	p46	10222829	0
p45	p52	6544277	0
p27	p14	10585078	0
p1	p58	7186934	0
p75	p58	7032548	0
p32	p62	5484504	0
p24	p52	6210305	0
p46	p63	4465031	0
p51	p48	13368992	0
p21	p7	3019843	0
p2	p29	9682254	0
p12	p39	4176895	0
p24	p66	3941542	0
p70	p17	8424109	0
p31	p37	10087564	0
p39	p49	12710900	0
p77	p59	4981735	0
p29	p4	1782497	0
p47	p44	12935296	0
p3	p30	1674382	0
p8	p70	1452595	0
p12	p1	15071681	0
p65	p37	13647780	0
p23	p22	1438387	0
p3	p40	12232552	0
p8	p59	15377602	0
p39	p36	15701907	0
p36	p40	10600427	0
p2	p4	6210662	0
p74	p14	14266973	0
p67	p79	11341094	0
p21	p71	5986017	0
p15	p49	5082971	0
p25	p20	3793877	0
p19	p5	2537826	0
p56	p70	7220301	0
p54	p57	6021111	0
p62	p23	13458318	0
p18	p56	5497221	0
p76	p21	3688612	0
p24	p0	3422404	0
p19	p1	3226519	0
p61	p70	12556092	0
p68	p35	7805568	0
p31	p39	9588515	0
p47	p76	3357480	0
p76	p63	8648125	0
p30	p65	4808444	0
p51	p73	10076838	0
p74	p79	3275236	0
p13	p48	11946627	0
p13	p67	13110488	0
p69	p79	7882162	0
p65	p34	4789878	0
p11	p41	749478	0
p8	p35	3754944	0
p24	p44	14115626	0
p47	p74	13429493	0
p58	p71	12662755	0
p56	p14	10081587	0
p14	p41	5694422	0
p75	p70	1115595	0
p44	p13	2144881	0
p50	p7	3148738	0
p77	p27	1326042	0
p26	p52	2537486	0
p46	p56	9060930	0
p35	p17	9206455	0
p76	p79	9176833	0
p68	p9	13765507	0
p19	p42	9034963	0
p48	p5	6064327	0
p27	p5	9883010	0
p68	p65	5476052	0
p38	p45	12422099	0
p61	p24	15373688	0
p57	p28	13147932	0
p36	p17	988129	0
p19	p46	9592690	0
p12	p48	7861166	0
p76	p46	6079688	0
p51	p49	12722725	0
p0	p35	15699307	0
p8	p14	12892288	0
p44	p43	7591375	0
p0	p67	14236162	0
p44	p75	13654671	0
p20	p5	11102496	0
p24	p75	6016031	0
p33	p72	6721342	0
p47	p56	2603213	0
p60	p59	6712473	0
p4	p22	1878740	0
p2	p45	2214075	0
p54	p36	7367573	0
p32	p71	2333687	0
p8	p67	4188008	0
p60	p29	10470106	0
p13	p28	13262281	0
p36	p35	11279582	0
p28	p59	9091299	0
p65	p28	8559894	0
p43	p28	9825247	0
p29	p23	7808002	0
p78	p34	3950054	0
p29	p64	8372208	0
p19	p50	14125028	0
p74	p51	10927965	0
p25	p29	11512796	0
p25	p0	9189937	0
p12	p73	61974	0
p13	p20	7917482	0
p19	p16	278526	0
p54	p19	6203265	0
p2	p49	14913086	0
p43	p41	2359947	0
p50	p14	2164472	0
p75	p49	1519987	0
p32	p16	8197496	0
p0	p44	11837494	0
p19	p12	10552855	0
p12	p34	2412901	0
p60	p68	14549399	0
p63	p29	252119	0
p58	p34	6647340	0
p57	p78	12555387	0
p58	p53	10396413	0
p61	p59	2381514	0
p58	p78	9258347	0
p11	p52	385607	0
p32	p75	11216373	0
p18	p34	13974040	0
p10	p40	8843006	0
p26	p22	3808541	0
p47	p28	8110706	0
p58	p66	11556069	0
p61	p35	5596614	0
p55	p48	9257143	0
p11	p56	12705079	0
p75	p17	11780277	0
p56	p57	9551922	0
p76	p74	10648366	0
p15	p59	6964340	0
p37	p73	16048344	0
p43	p7	10423928	0
p64	p23	8405368	0
p75	p35	7492896	0
p48	p40	5232407	0
p63	p65	2167274	0
p6	p49	8618489	0
p24	p67	8413393	0
p73	p52	10359048	0
p46	p57	8604368	0
p62	p35	9737918	0
p4	p5	14654105	0
p2	p43	7575087	0
p75	p36	14775822	0
p1	p9	2552123	0
p42	p35	1860754	0
p46	p64	1665783	0
p16	p5	7828243	0
p11	p66	768017	0
p2	p50	4192326	0
p59	p5	3043769	0
p13	p5	7661581	0
p32	p24	7101874	0
p65	p73	14810014	0
p55	p50	1213910	0
p25	p24	14627143	0
p3	p56	1991681	0
p68	p40	1674839	0
p29	p37	4118853	0
p51	p59	5229982	0
p65	p51	14801543	0
p49	p22	6104470	0
p62	p64	12725748	0
p1	p52	14846985	0
p0	p52	8202059	0
p27	p59	15019415	0
p3	p46	6536530	0
p36	p64	14352279	0
p62	p70	1564782	0
p8	p41	8770427	0
p14	p5	9406184	0
p50	p20	10822299	0
p64	p78	3522967	0
p76	p59	14051507	0
p77	p7	14515845	0
p74	p53	10991635	0
